Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(584, 172)","(584, 250)","(584, 266)","(528, 328)","(584, 281)","(612, 281)","(556, 328)","(584, 281)","(640, 406)","(584, 500)","(640, 610)","(667, 406)","(584, 516)","(640, 626)","(640, 344)"
"(612, 172)","(584, 266)","(556, 281)","(528, 328)","(584, 297)","(612, 281)","(612, 344)","(640, 281)","(640, 422)","(584, 516)","(640, 610)","(667, 422)","(584, 516)","(640, 626)","(612, 344)"
"(584, 187)","(584, 266)","(584, 281)","(528, 344)","(556, 313)","(584, 281)","(528, 344)","(584, 297)","(667, 422)","(584, 516)","(640, 626)","(667, 422)","(584, 516)","(640, 626)","(640, 360)"
"(584, 187)","(584, 266)","(584, 281)","(528, 344)","(556, 313)","(584, 281)","(528, 344)","(584, 297)","(667, 422)","(584, 516)","(640, 610)","(667, 422)","(584, 516)","(640, 626)","(640, 360)"
"(584, 187)","(584, 266)","(584, 297)","(528, 344)","(584, 313)","(612, 297)","(612, 344)","(584, 297)","(667, 422)","(584, 516)","(640, 626)","(667, 422)","(584, 516)","(640, 626)","(640, 360)"
"(584, 203)","(584, 281)","(584, 297)","(528, 360)","(556, 328)","(584, 297)","(528, 360)","(584, 313)","(667, 422)","(584, 516)","(640, 610)","(667, 422)","(584, 516)","(640, 626)","(640, 360)"
"(584, 203)","(584, 281)","(612, 313)","(640, 360)","(556, 328)","(584, 313)","(528, 360)","(584, 328)","(667, 438)","(584, 516)","(640, 626)","(667, 422)","(584, 516)","(640, 626)","(640, 375)"
"(584, 219)","(584, 297)","(584, 313)","(528, 375)","(556, 328)","(584, 313)","(528, 375)","(584, 328)","(667, 438)","(584, 516)","(640, 626)","(667, 438)","(584, 516)","(640, 626)","(612, 375)"
"(584, 219)","(584, 297)","(584, 313)","(528, 375)","(556, 328)","(584, 313)","(528, 375)","(584, 328)","(667, 438)","(584, 516)","(640, 626)","(667, 438)","(584, 516)","(640, 626)","(612, 375)"
"(584, 219)","(584, 297)","(584, 313)","(528, 375)","(556, 328)","(584, 313)","(528, 375)","(584, 328)","(667, 438)","(584, 516)","(640, 626)","(667, 438)","(584, 516)","(640, 626)","(640, 375)"
"(584, 219)","(584, 297)","(612, 328)","(640, 375)","(556, 344)","(584, 328)","(528, 375)","(584, 344)","(667, 453)","(584, 516)","(640, 626)","(667, 438)","(584, 516)","(640, 626)","(640, 391)"
"(556, 234)","(584, 313)","(584, 328)","(528, 391)","(556, 344)","(584, 328)","(528, 391)","(556, 344)","(667, 453)","(584, 516)","(640, 626)","(667, 453)","(584, 516)","(640, 626)","(640, 391)"
"(584, 234)","(584, 313)","(584, 328)","(528, 391)","(556, 360)","(584, 328)","(528, 391)","(584, 360)","(667, 453)","(584, 516)","(640, 626)","(667, 453)","(584, 516)","(640, 626)","(640, 391)"
"(556, 234)","(584, 313)","(584, 328)","(528, 391)","(556, 360)","(584, 328)","(528, 391)","(584, 360)","(667, 453)","(584, 516)","(640, 626)","(667, 453)","(584, 516)","(640, 626)","(640, 391)"
"(556, 234)","(584, 313)","(584, 344)","(528, 406)","(584, 360)","(584, 344)","(528, 406)","(584, 360)","(667, 469)","(584, 516)","(640, 626)","(667, 469)","(584, 516)",,"(640, 406)"
"(556, 250)","(584, 313)","(556, 344)","(528, 406)","(556, 360)","(584, 344)","(528, 406)","(556, 360)","(667, 469)","(584, 516)","(640, 626)","(667, 469)","(584, 516)","(612, 610)","(640, 406)"
"(556, 250)","(584, 328)","(584, 344)","(528, 406)","(556, 375)","(584, 344)","(528, 406)","(556, 375)","(640, 469)","(584, 516)","(640, 626)","(667, 469)","(584, 516)",,"(612, 422)"
"(556, 250)","(584, 328)","(556, 360)","(528, 422)","(556, 375)","(584, 360)","(528, 422)","(584, 375)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)",,"(612, 422)"
"(556, 250)","(584, 328)","(556, 360)","(528, 422)","(556, 375)","(584, 360)","(528, 422)","(584, 375)","(640, 469)","(584, 516)","(640, 626)","(667, 485)","(584, 516)",,"(612, 422)"
"(556, 266)","(584, 344)","(584, 360)","(612, 406)","(556, 375)","(584, 360)","(528, 422)","(556, 375)","(640, 469)","(584, 516)","(640, 626)","(667, 485)","(584, 516)","(640, 626)","(612, 422)"
"(556, 266)","(584, 344)","(584, 360)","(528, 422)","(556, 391)","(584, 360)","(528, 422)","(556, 375)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)","(640, 626)","(612, 422)"
"(556, 266)","(584, 344)","(556, 375)","(528, 438)","(556, 391)","(584, 375)","(528, 422)","(584, 391)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)","(640, 626)","(612, 438)"
"(556, 266)","(584, 344)","(556, 375)","(528, 438)","(556, 391)","(612, 375)","(556, 438)","(612, 438)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)","(640, 626)","(612, 438)"
"(556, 266)","(584, 344)","(556, 375)","(528, 438)","(556, 391)","(612, 375)","(556, 438)","(612, 438)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)","(640, 626)","(612, 438)"
"(556, 281)","(584, 360)","(556, 375)","(528, 438)","(556, 391)","(612, 375)","(528, 438)","(584, 391)","(640, 485)","(584, 516)","(640, 626)","(667, 500)","(584, 516)","(640, 626)","(612, 438)"
"(556, 281)","(584, 360)","(556, 375)","(528, 438)","(556, 391)","(584, 375)","(528, 438)","(584, 391)","(640, 500)","(584, 516)","(640, 610)","(667, 500)","(584, 516)","(640, 626)","(612, 438)"
"(556, 281)","(584, 360)","(556, 375)","(528, 438)","(556, 406)","(584, 391)","(528, 438)","(584, 406)","(640, 500)","(584, 516)","(640, 610)","(667, 500)","(584, 516)","(640, 626)","(612, 438)"
"(556, 281)","(584, 360)","(556, 391)","(528, 453)","(556, 406)","(584, 391)","(556, 438)","(612, 438)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 281)","(584, 360)","(556, 391)","(528, 453)","(556, 406)","(584, 391)","(556, 438)","(612, 438)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 297)","(584, 360)","(556, 391)","(500, 453)","(556, 406)","(584, 391)","(528, 453)","(584, 406)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 297)","(584, 360)","(556, 391)","(528, 453)","(556, 406)","(584, 391)","(528, 453)","(584, 406)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 297)","(584, 375)","(556, 391)","(528, 453)","(556, 406)","(584, 391)","(528, 453)","(584, 406)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 297)","(584, 360)","(556, 391)","(528, 453)","(556, 406)","(584, 391)","(528, 453)","(584, 406)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 297)","(584, 360)","(556, 391)","(528, 453)","(556, 406)","(584, 391)","(528, 453)","(584, 406)","(640, 500)","(584, 532)","(640, 610)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 281)","(584, 360)","(556, 391)","(500, 453)","(556, 406)","(584, 391)","(528, 453)","(584, 406)","(640, 500)","(584, 532)","(640, 626)","(667, 516)","(584, 532)","(640, 626)","(612, 453)"
"(556, 281)","(584, 360)","(556, 375)","(528, 438)","(556, 391)","(584, 375)","(528, 438)","(556, 391)","(667, 500)","(584, 532)","(640, 626)","(667, 500)","(584, 532)","(640, 626)","(612, 438)"
"(556, 266)","(584, 344)","(556, 375)","(500, 438)","(556, 391)","(612, 375)","(528, 438)","(556, 391)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)","(640, 610)","(612, 438)"
"(556, 266)","(584, 344)","(556, 360)","(528, 422)","(556, 375)","(612, 360)","(528, 422)","(584, 375)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)",,"(612, 422)"
"(556, 266)","(584, 344)","(556, 360)","(528, 422)","(556, 375)","(612, 360)","(528, 422)","(584, 375)","(640, 485)","(584, 516)","(640, 626)","(667, 485)","(584, 516)",,"(612, 422)"
"(584, 250)","(584, 328)","(556, 344)","(528, 406)","(556, 360)","(612, 344)","(556, 406)","(584, 360)","(640, 469)","(584, 516)","(640, 626)","(695, 469)",,,"(640, 406)"
"(556, 234)","(584, 328)","(556, 328)","(528, 375)","(584, 313)","(612, 328)","(556, 391)","(612, 406)","(667, 453)","(584, 516)","(640, 626)","(667, 438)","(584, 516)",,"(612, 391)"
"(584, 203)","(584, 297)","(556, 313)","(528, 360)","(556, 313)","(612, 313)","(556, 360)","(584, 313)","(667, 438)","(584, 516)","(640, 626)","(667, 438)","(584, 516)","(640, 626)","(640, 375)"
,"(584, 281)","(556, 281)","(528, 344)","(584, 281)","(612, 297)","(528, 344)",,"(640, 422)","(584, 516)","(640, 610)","(667, 422)","(584, 516)","(640, 626)","(612, 360)"
,"(584, 281)","(556, 281)","(528, 344)","(584, 281)","(612, 297)","(584, 344)",,"(640, 422)","(584, 516)","(640, 610)","(667, 422)","(584, 516)","(640, 626)","(612, 360)"
"(584, 172)","(584, 250)","(556, 266)","(528, 328)","(584, 250)","(584, 266)","(528, 328)",,"(640, 406)","(584, 516)","(640, 626)","(640, 406)","(584, 516)","(640, 626)","(612, 328)"
,"(612, 219)","(584, 250)","(528, 297)",,"(612, 234)","(528, 297)","(584, 219)","(640, 391)","(584, 500)","(640, 610)","(640, 391)","(584, 500)","(640, 626)","(528, 391)"
,,,"(528, 281)",,,"(528, 297)",,"(640, 375)","(584, 500)","(640, 626)","(640, 375)","(584, 500)","(584, 203)","(528, 375)"
,,,,,,,,"(640, 375)","(584, 485)","(640, 610)","(640, 375)","(612, 297)","(612, 187)","(500, 391)"
,,,,,,,,"(640, 391)","(584, 485)","(640, 610)","(640, 375)","(612, 297)","(612, 187)","(500, 391)"
,,,"(556, 250)","(640, 187)",,"(556, 266)","(640, 203)","(640, 375)","(612, 485)","(640, 610)","(640, 375)","(612, 281)","(640, 610)","(500, 375)"
,,,"(556, 250)",,,"(556, 250)",,"(640, 375)","(612, 485)","(640, 610)","(640, 375)","(612, 281)","(640, 172)",
"(612, 93)","(612, 187)","(612, 203)","(528, 250)","(584, 234)","(612, 203)","(556, 250)","(584, 219)","(612, 360)","(612, 485)","(640, 610)","(640, 375)","(612, 500)",,
,,,"(556, 250)","(612, 219)",,"(556, 250)",,"(612, 360)","(612, 485)",,"(612, 360)","(612, 485)","(640, 610)","(528, 328)"
,,,"(556, 250)","(612, 219)",,"(556, 250)",,"(612, 360)","(612, 485)",,"(612, 360)","(612, 485)","(640, 610)","(528, 328)"
,,,"(556, 250)",,,"(556, 250)","(640, 219)","(612, 375)","(612, 500)","(612, 219)","(612, 375)","(612, 500)","(640, 626)",
,,,,,,,,"(612, 375)","(612, 500)",,"(612, 375)","(612, 500)","(640, 626)","(500, 375)"
,,"(640, 516)",,,,,,"(612, 391)","(556, 266)","(640, 203)","(612, 391)","(640, 516)","(640, 626)",
,,"(640, 516)","(556, 250)",,,,,"(612, 406)","(640, 516)","(612, 219)","(612, 391)","(640, 516)","(640, 626)",
,,"(640, 516)",,,,,,"(612, 406)","(640, 516)","(612, 219)","(612, 391)","(640, 516)","(640, 626)",
,,"(640, 516)","(640, 500)",,,,,"(612, 391)","(556, 266)","(640, 626)","(612, 391)","(584, 266)","(612, 219)",
,,"(640, 516)","(640, 516)",,,,,"(612, 406)","(556, 266)","(612, 219)","(612, 406)","(640, 516)","(640, 626)",
,,,"(640, 516)",,,,,"(612, 406)","(556, 266)","(640, 626)","(612, 406)","(584, 266)","(640, 626)",
,,"(640, 516)","(556, 250)",,,,,"(612, 406)","(640, 516)","(640, 610)","(612, 391)","(640, 516)","(640, 626)",
,,"(640, 516)","(556, 250)",,,,,"(612, 406)","(640, 516)","(640, 610)","(612, 391)","(640, 516)","(640, 626)",
,,"(584, 187)","(556, 250)","(612, 219)",,,,"(612, 406)","(640, 516)","(640, 610)","(612, 391)","(612, 281)","(640, 626)",
,,"(612, 516)","(612, 500)",,,,,"(612, 406)","(556, 250)","(640, 594)","(612, 391)","(612, 516)","(640, 626)",
,,,"(612, 516)",,,"(612, 547)",,"(612, 391)","(556, 250)","(640, 610)","(612, 391)","(556, 250)","(640, 626)",
,,"(612, 500)","(612, 516)",,,"(612, 547)",,"(612, 391)","(528, 250)","(640, 626)","(612, 391)","(556, 250)","(612, 250)","(584, 422)"
,,"(612, 500)","(612, 516)",,,"(612, 547)",,"(612, 391)","(528, 250)","(640, 626)","(612, 391)","(556, 250)","(612, 250)","(584, 422)"
,,"(612, 500)",,,,"(612, 547)",,"(640, 375)","(528, 250)","(612, 594)","(640, 375)","(556, 266)","(612, 250)","(584, 422)"
,,,,,,,,"(612, 391)","(584, 500)","(612, 610)","(640, 375)","(556, 266)","(612, 187)","(500, 391)"
,,,,,,,,"(640, 375)","(584, 500)","(612, 610)","(640, 391)","(584, 281)","(612, 187)","(500, 391)"
,"(584, 297)","(612, 297)","(528, 281)",,,"(500, 297)","(612, 203)","(640, 391)","(584, 500)","(612, 187)","(640, 391)","(584, 500)","(640, 626)","(500, 375)"
,"(584, 297)","(612, 297)","(528, 281)",,,"(500, 297)","(612, 203)","(640, 391)","(584, 500)","(612, 187)","(640, 391)","(584, 500)","(640, 626)","(500, 375)"
,,"(556, 313)","(528, 313)","(584, 219)",,"(500, 297)","(584, 203)","(612, 391)","(584, 500)","(612, 610)","(640, 391)","(584, 516)","(612, 626)","(612, 344)"
,"(584, 266)","(528, 297)","(528, 328)","(584, 234)","(640, 281)","(612, 297)","(584, 234)","(640, 406)","(584, 516)","(612, 610)","(640, 406)","(584, 516)","(612, 626)","(612, 344)"
"(556, 172)","(584, 266)","(556, 281)","(500, 344)","(556, 250)","(612, 281)","(500, 344)",,"(640, 422)","(584, 516)","(612, 610)","(640, 422)","(584, 516)","(612, 626)","(612, 360)"
,"(556, 344)",,"(500, 360)","(556, 281)","(612, 360)","(612, 344)","(584, 281)","(640, 438)","(556, 516)","(640, 626)","(667, 438)","(584, 516)","(612, 626)","(612, 375)"
,"(556, 328)",,"(500, 360)","(556, 281)","(612, 360)","(612, 344)","(584, 281)","(640, 438)","(556, 516)","(640, 626)","(667, 438)","(584, 516)","(612, 610)","(612, 375)"
,"(556, 375)","(556, 375)","(528, 391)","(556, 297)","(584, 391)","(500, 391)","(556, 297)","(640, 438)","(556, 516)","(640, 626)","(667, 453)","(584, 516)","(640, 626)","(612, 406)"
,"(556, 391)","(556, 391)","(500, 406)","(556, 328)","(612, 406)","(473, 406)","(556, 328)","(640, 453)","(556, 516)","(640, 626)","(667, 469)","(584, 516)","(556, 313)","(640, 438)"
,"(612, 453)","(556, 500)","(500, 422)","(556, 344)","(612, 438)","(473, 438)","(584, 328)","(640, 485)","(556, 516)","(640, 626)","(667, 485)","(556, 516)","(556, 328)","(640, 469)"
,"(584, 453)","(556, 422)","(500, 438)","(556, 344)","(584, 438)","(584, 422)","(556, 344)","(612, 485)","(556, 516)","(612, 626)","(667, 485)","(556, 516)",,"(612, 453)"
,"(584, 453)","(556, 422)","(500, 438)","(556, 344)","(584, 438)","(584, 422)","(556, 344)","(640, 485)","(556, 516)","(612, 626)","(667, 485)","(556, 516)",,"(612, 453)"
"(528, 281)","(584, 360)","(556, 375)","(500, 453)","(528, 391)","(584, 375)","(500, 453)","(556, 391)","(640, 500)","(556, 516)","(612, 626)","(667, 500)","(556, 516)",,"(612, 453)"
"(556, 281)","(556, 360)","(528, 391)","(500, 453)","(556, 406)","(612, 391)","(612, 438)","(612, 438)","(640, 500)","(556, 516)","(612, 626)","(667, 500)","(556, 516)",,"(612, 453)"
"(556, 281)","(556, 375)","(556, 391)","(500, 453)","(528, 406)","(584, 391)","(500, 453)","(584, 438)","(640, 500)","(556, 516)","(612, 626)","(667, 500)","(556, 516)",,"(612, 453)"
"(556, 281)","(556, 360)","(528, 375)","(500, 453)","(528, 406)","(584, 391)","(500, 453)","(528, 406)","(640, 500)","(556, 516)","(640, 626)","(667, 500)","(556, 516)","(612, 610)","(612, 438)"
"(556, 281)","(556, 360)","(528, 375)","(500, 453)","(528, 406)","(584, 391)","(500, 453)","(556, 406)","(640, 500)","(556, 516)","(640, 626)","(667, 500)","(556, 516)","(612, 610)","(612, 438)"
"(528, 281)","(556, 360)","(556, 375)","(500, 438)","(528, 406)","(584, 375)","(500, 453)","(528, 391)","(640, 500)","(556, 516)","(612, 626)","(667, 500)","(556, 516)",,"(612, 453)"
"(667, 516)","(612, 469)","(584, 453)","(500, 438)","(528, 391)","(556, 438)","(500, 438)","(556, 375)","(640, 485)","(556, 516)","(612, 626)","(667, 500)","(556, 516)","(556, 344)","(640, 469)"
"(528, 438)","(556, 438)","(528, 422)","(500, 422)","(528, 375)","(556, 438)","(500, 422)","(556, 328)","(640, 469)","(556, 516)","(612, 626)","(667, 469)","(556, 516)",,"(612, 453)"
,"(556, 360)","(556, 328)","(500, 391)","(556, 328)","(612, 406)","(500, 391)","(556, 313)","(640, 453)","(556, 516)","(612, 626)","(667, 453)","(556, 516)","(612, 626)","(612, 406)"
,"(556, 391)","(528, 391)","(500, 406)","(556, 328)","(584, 422)","(500, 391)","(556, 313)","(640, 453)","(556, 516)","(640, 626)","(667, 453)","(556, 516)","(612, 626)","(612, 422)"
"(556, 219)","(556, 297)","(528, 313)","(500, 375)","(528, 328)","(584, 313)","(500, 375)","(528, 328)","(640, 438)","(556, 516)","(640, 626)","(667, 438)","(556, 516)","(612, 626)","(612, 375)"
"(556, 187)","(556, 281)","(556, 281)","(500, 344)","(528, 313)","(584, 297)","(500, 344)","(528, 297)","(640, 422)","(556, 516)","(640, 626)","(640, 422)","(556, 516)","(640, 626)","(584, 360)"
,,,"(500, 328)",,,"(500, 328)",,"(640, 406)","(584, 516)","(640, 626)","(640, 406)","(584, 516)","(640, 626)","(528, 406)"
,,,"(528, 297)","(584, 219)",,"(500, 297)","(556, 219)","(640, 391)","(584, 500)","(612, 626)","(640, 391)","(584, 516)","(640, 626)","(528, 375)"
,,,"(528, 297)","(556, 234)",,"(500, 297)","(584, 219)","(640, 391)","(584, 500)","(640, 626)","(640, 391)","(584, 516)",,"(528, 375)"
"(584, 125)","(584, 203)","(556, 219)","(528, 281)","(556, 203)","(612, 234)","(528, 281)","(556, 203)","(612, 406)","(584, 500)","(640, 626)","(640, 391)","(584, 516)",,"(500, 391)"
,,,,,,,,"(612, 391)","(584, 500)","(612, 610)","(640, 391)","(584, 297)","(584, 187)","(528, 391)"
,,,"(584, 485)",,,,,"(612, 391)","(584, 500)","(640, 626)","(612, 391)","(584, 281)","(612, 187)","(528, 391)"
,,"(612, 500)","(612, 500)",,,,,"(612, 391)","(612, 500)","(612, 610)","(612, 375)","(612, 500)","(584, 203)","(528, 406)"
,,"(612, 500)","(612, 500)",,,,,"(612, 391)","(612, 500)","(612, 610)","(612, 375)","(612, 500)","(584, 203)","(528, 406)"
,,"(612, 500)","(612, 500)",,,,,"(584, 406)","(612, 500)","(612, 610)","(612, 391)","(612, 500)","(612, 626)",
,"(556, 438)","(556, 438)","(612, 500)",,"(584, 422)",,,"(612, 344)","(528, 266)","(612, 610)","(612, 391)","(584, 281)","(612, 187)","(556, 391)"
,"(556, 422)","(584, 438)","(612, 516)","(612, 579)","(584, 422)",,,"(612, 375)","(528, 266)","(640, 626)","(612, 375)","(556, 266)","(640, 187)","(528, 391)"
,,,"(612, 500)",,,,,"(584, 406)","(556, 266)","(640, 626)","(612, 391)","(556, 266)","(640, 187)",
,,,"(612, 500)",,,,,"(584, 406)","(556, 266)","(640, 626)","(584, 406)","(556, 266)","(640, 187)",
"(612, 109)","(612, 187)","(584, 203)","(556, 250)","(640, 203)","(612, 203)","(556, 250)",,"(584, 391)","(612, 516)","(640, 626)","(612, 391)","(584, 281)","(612, 626)",
"(612, 109)","(612, 187)","(584, 203)","(556, 266)","(612, 219)","(612, 203)","(556, 266)","(612, 219)","(584, 297)","(612, 516)","(612, 610)","(612, 375)",,,"(612, 250)"
"(612, 109)","(612, 187)","(584, 203)","(556, 250)","(612, 234)","(612, 219)","(556, 266)","(612, 219)","(584, 297)","(612, 516)","(612, 610)","(612, 375)","(640, 516)","(612, 626)","(612, 266)"
"(612, 109)","(612, 187)","(584, 203)","(556, 250)","(612, 219)","(612, 219)","(556, 266)","(612, 219)","(612, 297)","(612, 516)","(640, 626)","(584, 406)","(640, 516)","(612, 626)","(612, 250)"
"(612, 109)","(612, 187)","(584, 203)","(556, 250)","(612, 219)","(612, 219)","(556, 266)","(612, 219)","(612, 297)","(612, 516)","(640, 626)","(612, 297)","(640, 516)","(612, 626)","(612, 250)"
"(612, 109)","(612, 187)","(584, 203)","(556, 250)","(612, 219)","(612, 203)","(556, 266)","(612, 219)","(612, 281)","(612, 516)","(612, 610)","(612, 281)","(612, 516)","(612, 626)","(556, 391)"
"(612, 109)","(612, 187)","(584, 203)","(528, 250)","(612, 219)","(612, 203)","(556, 266)","(612, 219)","(612, 391)","(612, 500)","(612, 594)","(612, 391)","(612, 500)","(612, 626)","(584, 250)"
"(612, 109)","(612, 187)","(584, 203)","(528, 250)","(584, 219)","(612, 203)","(556, 266)","(612, 281)","(612, 391)","(584, 500)","(612, 610)","(612, 391)","(584, 297)","(612, 266)",
,"(556, 406)",,"(528, 266)",,,,,"(612, 406)","(584, 500)","(640, 626)","(612, 391)","(612, 500)","(612, 266)","(528, 406)"
,"(556, 406)",,"(528, 266)",,,,,"(612, 406)","(584, 500)","(640, 626)","(612, 391)","(612, 500)","(612, 266)","(528, 406)"
,,,,,,,"(640, 187)","(612, 406)","(584, 500)","(612, 610)","(640, 391)","(584, 281)","(584, 187)","(500, 391)"
"(584, 125)","(584, 219)","(584, 219)","(528, 281)","(584, 203)","(612, 234)","(528, 281)","(612, 219)","(612, 375)","(584, 500)","(612, 610)","(640, 391)","(584, 500)","(612, 626)","(612, 297)"
"(584, 140)","(584, 219)","(612, 250)","(612, 313)",,"(584, 250)","(528, 297)","(584, 266)","(640, 391)","(584, 500)","(640, 626)","(640, 391)","(584, 500)","(640, 626)","(612, 313)"
"(584, 156)","(584, 250)","(556, 250)","(528, 328)","(584, 250)","(584, 266)","(528, 328)",,"(640, 406)","(584, 516)","(640, 626)","(640, 406)","(584, 516)","(640, 626)","(612, 328)"
"(584, 156)","(584, 250)","(556, 250)","(528, 328)","(584, 250)","(584, 266)","(528, 328)",,"(640, 406)","(584, 516)","(640, 626)","(640, 406)","(584, 516)","(640, 626)","(612, 328)"
"(612, 172)","(556, 266)","(528, 266)","(528, 344)","(584, 281)","(556, 266)","(528, 344)","(584, 266)","(640, 422)","(584, 516)","(612, 626)","(640, 406)","(584, 516)","(640, 626)","(612, 344)"
"(584, 203)","(584, 281)","(556, 297)","(528, 375)","(584, 297)","(612, 297)","(528, 375)","(584, 297)","(640, 438)","(584, 516)","(612, 626)","(667, 422)","(584, 516)","(612, 626)","(612, 375)"
"(556, 219)","(584, 297)","(556, 313)","(528, 391)","(584, 313)","(612, 313)","(528, 391)","(584, 313)","(640, 438)","(584, 516)","(640, 626)","(667, 438)","(584, 516)",,"(612, 375)"
