Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(247, 78)","(229, 156)","(238, 187)","(220, 203)","(194, 156)","(211, 156)","(167, 203)","(194, 156)","(211, 313)","(194, 406)","(203, 500)","(203, 313)","(185, 406)","(203, 500)","(211, 250)"
"(238, 78)","(229, 156)","(247, 203)","(220, 203)","(194, 156)","(203, 172)","(167, 203)","(194, 156)","(211, 313)","(194, 406)","(203, 485)","(203, 313)","(185, 406)","(203, 485)","(211, 250)"
"(238, 78)","(229, 156)","(247, 203)","(220, 203)","(211, 156)","(203, 172)","(167, 203)","(194, 156)","(211, 313)","(185, 406)","(194, 485)","(203, 313)","(185, 406)","(194, 485)","(211, 250)"
"(247, 78)","(220, 156)","(238, 187)","(211, 172)","(194, 172)","(203, 172)","(167, 203)","(194, 140)","(211, 313)","(185, 406)","(194, 485)","(203, 313)","(185, 406)","(194, 485)","(211, 250)"
"(247, 78)","(220, 156)","(238, 187)","(211, 172)","(203, 156)","(203, 172)","(167, 203)","(194, 140)","(211, 313)","(185, 406)","(194, 485)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(229, 172)","(203, 172)","(194, 156)","(203, 156)","(167, 203)","(194, 140)","(211, 313)","(185, 406)","(194, 485)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(229, 187)","(203, 172)","(194, 156)","(203, 172)","(167, 203)","(185, 140)","(211, 313)","(185, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(238, 203)","(211, 219)","(185, 156)","(203, 172)","(167, 203)","(185, 156)","(203, 313)","(185, 406)","(194, 485)","(194, 313)","(185, 406)","(194, 485)","(211, 250)"
"(238, 78)","(220, 156)","(238, 203)","(220, 219)","(194, 172)","(203, 172)","(167, 203)","(185, 156)","(211, 313)","(185, 406)","(194, 485)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(238, 203)","(203, 172)","(194, 172)","(203, 172)","(167, 203)","(194, 140)","(211, 313)","(185, 406)","(194, 500)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(238, 203)","(220, 203)","(203, 156)","(203, 172)","(167, 219)","(185, 156)","(211, 313)","(185, 406)","(194, 485)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(238, 203)","(211, 203)","(203, 156)","(203, 172)","(167, 219)","(185, 156)","(203, 313)","(185, 406)","(194, 485)","(194, 313)","(185, 406)","(194, 485)","(211, 250)"
"(238, 78)","(220, 156)","(229, 187)","(211, 187)","(194, 156)","(203, 172)","(167, 219)","(185, 156)","(203, 313)","(185, 406)","(194, 500)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(238, 203)","(211, 203)","(203, 156)","(203, 172)","(167, 203)","(185, 156)","(203, 313)","(185, 406)","(194, 500)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(238, 78)","(220, 156)","(238, 187)","(211, 187)","(211, 156)","(203, 172)","(167, 203)","(194, 140)","(211, 313)","(185, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(229, 172)","(211, 203)","(194, 172)","(211, 172)","(167, 203)","(194, 140)","(203, 313)","(194, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(238, 187)","(220, 203)","(194, 140)","(211, 172)","(176, 203)","(194, 140)","(211, 313)","(194, 406)","(194, 485)","(203, 313)","(185, 406)","(203, 485)","(211, 250)"
"(247, 78)","(229, 156)","(229, 172)","(211, 172)","(194, 140)","(211, 156)","(176, 203)","(194, 140)","(211, 313)","(194, 406)","(194, 500)","(203, 313)","(194, 406)","(194, 500)","(211, 234)"
"(247, 78)","(229, 156)","(238, 187)","(211, 172)","(194, 140)","(211, 156)","(176, 203)","(194, 140)","(203, 313)","(185, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(211, 156)","(176, 203)","(194, 140)","(229, 187)","(176, 203)","(194, 140)","(194, 313)","(185, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(247, 203)","(220, 203)","(194, 140)","(211, 172)","(176, 203)","(194, 140)","(211, 313)","(194, 406)","(194, 485)","(194, 313)","(185, 406)","(194, 485)","(211, 250)"
"(247, 78)","(229, 156)","(238, 187)","(220, 203)","(194, 140)","(211, 172)","(176, 203)","(194, 140)","(203, 313)","(185, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(211, 172)","(167, 203)","(194, 140)","(238, 187)","(176, 203)","(194, 140)","(194, 313)","(185, 406)","(194, 485)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(238, 187)","(220, 203)","(194, 156)","(211, 172)","(167, 203)","(194, 156)","(203, 313)","(185, 406)","(194, 500)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(238, 187)","(220, 203)","(194, 140)","(211, 172)","(176, 203)","(194, 140)","(203, 313)","(185, 406)","(194, 485)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 78)","(229, 156)","(238, 187)","(220, 203)","(211, 140)","(211, 156)","(176, 203)","(194, 140)","(203, 313)","(185, 406)","(194, 485)","(194, 297)","(185, 406)","(203, 500)","(211, 250)"
"(247, 78)","(229, 156)","(238, 187)","(176, 203)","(194, 140)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 93)","(229, 156)","(247, 203)","(220, 203)","(203, 156)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(194, 313)","(185, 406)","(194, 500)","(211, 250)"
"(247, 93)","(229, 156)","(247, 203)","(220, 203)","(211, 172)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(194, 297)","(185, 406)","(194, 500)","(211, 250)"
"(247, 93)","(229, 156)","(247, 203)","(220, 203)","(220, 187)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(247, 93)","(229, 156)","(247, 203)","(220, 203)","(211, 156)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 485)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(247, 93)","(229, 156)","(247, 203)","(220, 203)","(220, 156)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 485)","(185, 297)","(185, 406)","(203, 500)","(211, 250)"
"(255, 93)","(238, 156)","(247, 203)","(229, 203)","(203, 156)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 485)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(229, 156)","(211, 172)","(176, 203)","(203, 140)","(220, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(229, 156)","(247, 203)","(220, 203)","(203, 156)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(238, 156)","(247, 203)","(220, 219)","(203, 156)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(229, 156)","(238, 187)","(176, 203)","(203, 140)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(203, 500)","(211, 234)"
"(255, 93)","(229, 156)","(211, 172)","(176, 203)","(203, 140)","(220, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(229, 156)","(238, 187)","(211, 219)","(203, 140)","(211, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(229, 156)","(238, 187)","(176, 219)","(203, 140)","(220, 172)","(176, 203)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(229, 156)","(211, 172)","(176, 219)","(203, 140)","(229, 172)","(185, 219)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 234)"
"(255, 93)","(229, 156)","(211, 172)","(176, 219)","(203, 140)","(220, 172)","(176, 219)","(203, 140)","(203, 313)","(185, 406)","(194, 500)","(185, 297)","(185, 406)","(194, 500)","(211, 234)"
"(255, 93)","(229, 156)","(211, 172)","(176, 219)","(203, 140)","(238, 187)","(185, 219)","(203, 140)","(194, 313)","(185, 406)","(194, 516)","(203, 313)","(185, 406)","(194, 500)","(211, 234)"
"(255, 93)","(238, 156)","(211, 172)","(176, 219)","(203, 140)","(238, 187)","(185, 219)","(203, 140)","(194, 313)","(185, 406)","(194, 516)","(203, 313)","(185, 406)","(194, 500)","(211, 250)"
"(255, 93)","(238, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(203, 234)","(203, 156)","(194, 313)","(194, 453)","(194, 532)","(203, 313)","(194, 438)","(194, 532)","(211, 250)"
"(255, 93)","(238, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(211, 203)","(203, 156)","(194, 313)","(194, 422)","(194, 532)","(203, 313)","(194, 406)","(194, 516)","(211, 250)"
"(255, 93)","(238, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(211, 203)","(203, 156)","(194, 313)","(194, 453)","(194, 532)","(203, 313)","(194, 438)","(203, 532)","(211, 250)"
"(255, 93)","(238, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(194, 234)","(203, 156)","(194, 313)","(194, 453)","(194, 532)","(203, 313)","(194, 453)","(203, 532)","(211, 250)"
"(255, 93)","(238, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(203, 234)","(203, 156)","(194, 313)","(194, 406)","(194, 516)","(203, 313)","(194, 406)","(194, 500)","(211, 250)"
"(255, 93)","(238, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(185, 219)","(203, 156)","(194, 313)","(194, 406)","(194, 516)","(176, 297)","(194, 391)","(194, 485)","(211, 250)"
"(255, 93)","(229, 156)","(220, 172)","(176, 219)","(203, 156)","(238, 187)","(203, 234)","(203, 156)","(194, 313)","(203, 391)","(194, 516)","(176, 297)","(194, 391)","(194, 485)","(211, 234)"
"(255, 109)","(238, 156)","(211, 172)","(176, 219)","(203, 156)","(238, 187)","(194, 219)","(203, 156)","(194, 297)","(203, 391)","(194, 516)","(176, 297)","(203, 375)","(194, 485)","(211, 250)"
"(255, 93)","(238, 172)","(220, 172)","(176, 219)","(203, 156)","(220, 172)","(185, 219)","(203, 156)","(194, 313)","(211, 391)","(194, 500)","(176, 297)","(203, 391)","(194, 485)","(211, 250)"
"(255, 109)","(238, 172)","(220, 172)","(176, 219)","(203, 156)","(229, 187)","(185, 219)","(203, 156)","(194, 297)","(211, 391)","(194, 500)","(176, 297)","(203, 391)","(194, 485)","(211, 250)"
"(255, 109)","(229, 172)","(220, 172)","(176, 219)","(203, 156)","(229, 187)","(185, 219)","(203, 156)","(194, 297)","(220, 391)","(194, 500)","(176, 297)","(203, 391)","(194, 485)","(211, 250)"
"(255, 109)","(238, 172)","(220, 187)","(176, 219)","(203, 156)","(229, 187)","(185, 219)","(211, 156)","(185, 313)","(220, 391)","(194, 485)","(176, 297)","(211, 391)","(194, 469)","(211, 250)"
"(255, 109)","(229, 172)","(220, 187)","(176, 234)","(203, 172)","(229, 203)","(185, 234)","(211, 172)","(185, 313)","(220, 391)","(194, 500)","(176, 297)","(211, 375)","(194, 469)","(203, 250)"
"(255, 125)","(238, 187)","(238, 219)","(185, 234)","(203, 172)","(220, 187)","(185, 234)","(211, 172)","(185, 313)","(229, 391)","(185, 500)","(176, 313)","(211, 375)","(194, 469)","(203, 266)"
"(255, 125)","(238, 187)","(247, 234)","(185, 234)","(203, 172)","(220, 187)","(185, 234)","(211, 172)","(176, 313)","(229, 391)","(194, 500)","(167, 313)","(220, 375)","(194, 469)","(203, 266)"
"(255, 125)","(238, 187)","(247, 234)","(220, 234)","(211, 172)","(220, 187)","(185, 234)","(211, 172)","(185, 328)","(229, 391)","(194, 485)","(167, 313)","(211, 375)","(203, 453)","(203, 266)"
"(255, 125)","(238, 187)","(211, 203)","(185, 250)","(203, 187)","(238, 219)","(185, 250)","(211, 187)","(176, 328)","(229, 391)","(194, 485)","(176, 313)","(220, 391)","(194, 469)","(203, 266)"
"(255, 125)","(238, 203)","(238, 219)","(185, 250)","(211, 187)","(220, 203)","(185, 250)","(211, 187)","(185, 328)","(229, 391)","(194, 485)","(167, 328)","(220, 375)","(203, 453)","(203, 266)"
"(229, 109)","(238, 203)","(238, 234)","(211, 250)","(211, 187)","(220, 219)","(185, 250)","(211, 187)","(185, 328)","(238, 391)","(203, 469)","(167, 328)","(211, 360)","(194, 453)","(203, 281)"
"(229, 125)","(229, 219)","(238, 234)",,"(211, 187)","(220, 219)","(185, 250)","(211, 203)","(185, 344)","(238, 406)","(203, 469)","(167, 328)","(211, 375)","(203, 453)","(203, 281)"
"(229, 125)","(229, 219)","(238, 250)",,"(211, 203)","(211, 234)","(185, 266)","(273, 156)","(194, 344)","(238, 406)","(203, 469)","(167, 328)","(158, 328)","(203, 438)","(203, 281)"
"(229, 140)","(229, 219)","(238, 250)","(255, 203)","(211, 203)","(211, 234)","(185, 266)","(211, 203)","(185, 344)","(238, 406)","(203, 469)","(167, 328)","(211, 375)","(211, 438)","(203, 281)"
"(238, 156)","(229, 234)","(238, 250)",,"(211, 203)","(220, 234)","(185, 266)","(211, 203)","(185, 360)","(247, 406)","(211, 469)","(167, 328)","(220, 375)","(211, 438)","(203, 297)"
"(229, 156)","(229, 234)","(238, 266)","(264, 187)","(247, 219)","(211, 250)","(185, 281)","(211, 219)","(185, 360)","(247, 406)","(203, 469)","(158, 344)","(211, 375)","(203, 438)","(203, 297)"
"(247, 172)","(238, 234)","(247, 281)","(264, 187)",,"(220, 250)","(185, 281)","(211, 219)","(185, 360)","(247, 406)","(203, 469)","(167, 344)",,"(203, 438)","(203, 313)"
"(229, 172)","(229, 250)","(247, 281)","(211, 297)",,"(220, 250)","(185, 297)","(211, 234)","(194, 360)","(247, 406)","(211, 469)","(176, 344)","(150, 360)",,"(211, 313)"
"(264, 187)","(238, 250)","(220, 250)","(185, 297)","(211, 234)","(247, 281)","(220, 281)","(255, 297)","(176, 360)","(379, 563)",,"(194, 375)","(247, 422)","(203, 469)","(203, 313)"
"(264, 187)","(238, 250)","(247, 281)","(220, 313)","(211, 250)","(220, 266)","(185, 297)","(211, 250)","(203, 375)","(247, 406)","(211, 469)","(185, 360)","(158, 360)",,"(211, 328)"
"(264, 203)","(238, 250)","(238, 281)","(211, 281)","(211, 250)","(229, 266)","(185, 313)","(211, 250)","(203, 375)","(255, 406)","(211, 469)","(194, 360)","(255, 438)","(203, 453)","(220, 328)"
"(255, 187)","(238, 266)","(238, 281)","(220, 328)","(211, 266)","(220, 266)","(185, 313)","(203, 266)","(203, 375)","(150, 375)",,"(185, 360)","(150, 375)",,"(211, 328)"
"(264, 203)","(238, 266)","(238, 297)",,"(203, 250)","(220, 281)","(185, 328)","(203, 266)","(211, 375)","(150, 375)",,"(203, 360)",,,"(220, 344)"
"(255, 203)","(238, 281)","(238, 266)",,,"(220, 281)","(185, 328)","(203, 281)",,"(158, 375)",,"(211, 375)","(150, 375)","(203, 453)","(229, 344)"
"(264, 203)","(238, 281)","(238, 297)",,,"(229, 297)","(185, 328)","(211, 281)",,"(150, 391)",,"(211, 391)","(150, 391)",,"(238, 344)"
"(264, 219)","(238, 281)","(264, 328)",,,"(229, 297)","(185, 344)","(211, 297)","(247, 422)","(158, 391)",,"(220, 391)","(150, 391)","(194, 469)","(238, 360)"
"(264, 219)","(238, 281)","(229, 297)","(176, 344)","(211, 297)","(229, 297)","(185, 344)","(211, 297)","(211, 391)","(150, 391)",,"(203, 391)","(150, 391)","(203, 453)","(220, 344)"
"(264, 219)","(238, 281)","(238, 313)","(176, 344)","(211, 313)","(229, 297)","(185, 344)","(211, 313)","(203, 391)","(150, 406)",,"(203, 391)",,,"(220, 344)"
"(264, 234)","(238, 297)","(238, 313)","(176, 344)","(211, 313)","(229, 297)","(176, 344)","(211, 313)","(211, 391)","(150, 406)",,"(203, 391)",,,"(220, 344)"
"(264, 234)","(238, 297)","(238, 328)","(176, 360)","(211, 313)","(229, 313)","(176, 360)","(211, 313)","(211, 391)","(150, 406)",,,"(158, 391)",,"(211, 375)"
"(264, 234)","(238, 297)","(238, 328)","(176, 360)","(211, 328)","(229, 313)","(176, 360)","(203, 328)","(211, 406)","(150, 406)",,"(203, 391)","(158, 406)",,"(211, 375)"
"(264, 234)","(238, 297)","(238, 328)","(176, 375)","(211, 328)","(229, 297)","(176, 360)","(203, 344)","(194, 375)","(185, 422)",,"(185, 360)","(158, 406)",,"(203, 344)"
"(264, 250)","(238, 313)","(238, 328)","(229, 344)","(220, 344)","(229, 297)","(203, 297)","(211, 344)","(194, 375)","(194, 406)",,"(185, 360)","(158, 406)",,"(211, 344)"
