Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(172, 93)","(172, 135)","(156, 146)","(187, 187)","(203, 166)","(172, 146)","(187, 187)","(187, 166)","(140, 229)","(172, 292)","(156, 365)","(140, 229)","(172, 292)","(172, 344)","(156, 187)"
"(172, 93)","(172, 135)","(156, 156)","(187, 187)","(203, 166)","(187, 156)","(187, 187)","(187, 177)","(140, 229)","(172, 292)","(156, 365)","(140, 229)","(172, 292)","(172, 344)","(156, 198)"
"(172, 104)","(172, 146)","(156, 156)","(187, 198)","(203, 177)","(172, 156)","(172, 187)","(203, 177)","(140, 240)","(172, 292)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 198)"
"(172, 114)","(172, 146)","(172, 166)","(187, 198)","(203, 177)","(172, 156)","(172, 198)","(203, 177)","(140, 240)","(187, 302)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 208)"
"(187, 125)","(172, 156)","(172, 166)","(187, 208)","(203, 187)","(172, 166)","(187, 198)","(203, 177)","(140, 250)","(187, 302)","(156, 365)","(140, 250)","(172, 292)","(172, 344)","(156, 208)"
"(187, 125)","(172, 166)","(172, 177)","(187, 208)","(203, 187)","(172, 177)","(187, 208)","(203, 187)","(140, 250)","(187, 302)","(156, 365)","(140, 250)","(172, 302)","(172, 344)","(156, 208)"
"(187, 135)","(187, 177)","(172, 187)","(187, 219)","(203, 198)","(187, 187)","(187, 219)","(203, 198)","(125, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 219)"
"(187, 146)","(172, 177)","(172, 187)","(187, 229)","(203, 208)","(187, 187)","(187, 229)","(203, 208)","(125, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 229)"
"(187, 146)","(187, 187)","(172, 198)","(187, 240)","(203, 208)","(187, 198)","(187, 229)","(203, 208)","(125, 271)","(187, 302)","(156, 365)","(125, 271)","(172, 302)","(172, 344)","(156, 229)"
"(187, 146)","(187, 187)","(172, 198)","(187, 240)","(203, 208)","(187, 198)","(203, 240)","(203, 208)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(172, 302)","(172, 344)","(156, 240)"
"(187, 156)","(187, 198)","(172, 208)","(187, 250)","(203, 219)","(187, 198)","(203, 240)","(203, 208)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 344)","(156, 240)"
"(187, 156)","(187, 198)","(172, 208)","(187, 250)","(203, 229)","(187, 208)","(172, 240)","(203, 219)","(125, 281)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 344)","(156, 240)"
"(187, 166)","(187, 198)","(172, 219)","(203, 250)","(203, 229)","(172, 208)","(187, 240)","(203, 219)","(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 166)","(187, 208)","(172, 219)","(187, 260)","(203, 240)","(187, 219)","(187, 250)","(203, 229)","(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 177)","(187, 208)","(172, 219)","(187, 260)","(203, 240)","(187, 219)","(187, 260)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(140, 281)","(187, 292)","(172, 333)","(156, 260)"
"(203, 177)","(187, 219)","(172, 229)","(187, 260)","(203, 240)","(187, 219)","(187, 260)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(125, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 260)","(203, 240)","(187, 219)","(187, 260)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(125, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(203, 260)","(203, 240)","(187, 229)","(187, 260)","(203, 240)","(125, 302)","(187, 302)","(156, 365)","(125, 292)","(172, 333)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(203, 250)","(187, 229)","(187, 271)","(219, 240)","(125, 302)","(187, 302)","(156, 365)","(140, 292)","(187, 281)","(172, 333)","(156, 260)"
"(203, 187)","(187, 219)","(172, 240)","(187, 271)","(203, 250)","(187, 229)","(187, 271)","(219, 250)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 281)","(172, 333)","(156, 271)"
"(203, 187)","(187, 219)","(172, 229)","(187, 281)","(219, 250)","(187, 229)","(187, 271)","(203, 240)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(187, 271)","(203, 250)","(187, 229)","(187, 271)","(203, 240)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(203, 187)","(187, 219)","(172, 229)","(187, 271)","(203, 250)","(187, 229)","(203, 271)","(219, 240)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(203, 250)","(187, 229)","(203, 271)","(203, 240)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(172, 333)","(156, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(203, 240)","(187, 219)","(187, 271)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(125, 292)","(187, 281)","(172, 333)","(156, 260)"
"(203, 177)","(187, 219)","(172, 229)","(187, 260)","(203, 240)","(187, 219)","(187, 260)","(219, 229)","(125, 292)","(187, 302)","(156, 365)","(140, 292)","(172, 333)","(172, 333)","(156, 260)"
"(203, 177)","(187, 208)","(172, 208)","(172, 240)","(187, 281)","(360, 187)","(187, 250)","(187, 281)","(125, 292)","(187, 302)","(156, 365)","(140, 281)","(172, 333)","(172, 323)","(156, 250)"
"(344, 146)","(375, 177)","(391, 187)","(172, 250)",,"(360, 187)","(187, 250)",,"(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 333)","(172, 323)","(156, 240)"
"(344, 146)","(360, 177)","(391, 187)",,,"(360, 187)","(187, 240)",,"(125, 281)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 323)","(156, 240)"
"(187, 156)","(187, 187)","(156, 198)","(187, 240)","(203, 229)","(203, 208)","(187, 240)","(203, 208)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 333)","(156, 240)"
"(344, 146)","(187, 187)","(391, 187)","(187, 229)","(203, 208)","(360, 187)","(187, 229)","(203, 208)","(140, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(156, 354)","(156, 229)"
"(187, 146)","(187, 177)","(172, 187)","(187, 229)","(203, 208)","(187, 187)","(187, 229)","(203, 198)","(140, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 229)"
"(187, 135)","(187, 177)","(172, 187)","(187, 229)","(203, 198)","(187, 187)","(187, 219)","(203, 198)","(140, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 354)","(156, 219)"
"(187, 125)","(172, 166)","(172, 177)","(187, 208)","(203, 198)","(187, 177)","(187, 208)","(203, 187)","(140, 250)","(187, 302)","(156, 365)","(140, 250)","(172, 292)","(172, 344)","(156, 208)"
"(187, 114)","(172, 156)","(172, 166)","(187, 198)","(203, 177)","(187, 166)","(187, 198)","(203, 177)","(140, 240)","(172, 302)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 208)"
"(172, 114)","(172, 146)","(172, 166)","(187, 198)","(203, 177)","(187, 166)","(187, 198)","(203, 177)","(140, 240)","(172, 292)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 198)"
"(172, 104)","(172, 146)","(156, 156)","(187, 198)","(203, 166)","(187, 156)","(187, 187)","(203, 166)","(140, 240)","(172, 292)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 198)"
"(172, 93)","(172, 135)","(172, 146)","(187, 187)","(203, 166)","(172, 146)","(187, 187)","(187, 166)","(140, 229)","(172, 292)","(156, 365)","(156, 229)","(156, 292)","(156, 344)","(156, 187)"
"(172, 93)","(172, 135)","(172, 146)","(187, 177)","(203, 166)","(187, 146)","(187, 177)","(187, 166)","(140, 229)","(156, 292)","(156, 365)","(156, 229)","(156, 292)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(203, 166)","(187, 146)","(187, 177)","(187, 166)","(140, 219)","(156, 292)","(156, 365)","(140, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(203, 156)","(172, 146)","(187, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(140, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(203, 156)","(172, 146)","(187, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(140, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(187, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 135)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 135)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 177)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 156)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(187, 177)","(187, 166)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 166)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 166)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 166)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 135)","(172, 177)","(187, 166)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 166)","(156, 219)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 156)","(156, 229)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 156)","(156, 229)","(156, 292)","(156, 365)","(156, 229)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 156)","(156, 229)","(156, 292)","(156, 365)","(156, 219)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(187, 177)","(187, 156)","(172, 146)","(172, 177)","(187, 156)","(156, 229)","(156, 292)","(156, 365)","(156, 229)","(156, 281)","(156, 344)","(156, 187)"
"(172, 93)","(172, 125)","(156, 146)","(172, 177)","(187, 166)","(172, 146)","(172, 177)","(187, 156)","(156, 229)","(156, 292)","(156, 365)","(156, 229)","(156, 292)","(156, 344)","(156, 187)"
"(172, 93)","(172, 135)","(156, 146)","(187, 177)","(187, 166)","(172, 146)","(187, 177)","(187, 166)","(140, 229)","(172, 292)","(156, 365)","(140, 229)","(156, 292)","(156, 344)","(156, 187)"
"(172, 93)","(172, 135)","(156, 146)","(172, 187)","(187, 166)","(187, 146)","(187, 187)","(187, 156)","(140, 229)","(172, 292)","(156, 365)","(156, 229)","(156, 292)","(156, 344)","(156, 187)"
"(172, 93)","(172, 135)","(156, 146)","(187, 187)","(187, 166)","(187, 146)","(187, 187)","(187, 166)","(140, 229)","(172, 292)","(156, 365)","(140, 229)","(156, 292)","(156, 344)","(156, 187)"
"(172, 93)","(172, 135)","(156, 156)","(187, 187)","(203, 166)","(172, 156)","(187, 187)","(187, 166)","(140, 229)","(172, 292)","(156, 365)","(140, 229)","(172, 292)","(172, 344)","(156, 198)"
"(172, 104)","(172, 146)","(156, 156)","(187, 198)","(203, 166)","(172, 156)","(187, 198)","(187, 166)","(140, 240)","(172, 292)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 198)"
"(172, 104)","(172, 146)","(156, 166)","(187, 198)","(187, 156)","(172, 166)","(187, 198)","(187, 166)","(140, 240)","(172, 302)","(156, 365)","(140, 240)","(172, 292)","(172, 344)","(156, 208)"
"(172, 114)","(172, 156)","(156, 166)","(187, 208)","(203, 177)","(172, 166)","(187, 198)","(187, 177)","(140, 250)","(187, 302)","(156, 365)","(140, 250)","(172, 292)","(172, 344)","(156, 208)"
"(187, 125)","(172, 166)","(156, 177)","(187, 219)","(203, 187)","(187, 177)","(187, 219)","(203, 187)","(140, 260)","(187, 302)","(156, 365)","(140, 250)","(172, 302)","(172, 344)","(156, 219)"
"(187, 135)","(172, 177)","(172, 187)","(187, 219)","(203, 198)","(187, 187)","(187, 219)","(203, 198)","(140, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 219)"
"(187, 146)","(172, 177)","(172, 187)","(187, 229)","(203, 198)","(187, 187)","(187, 229)","(203, 198)","(125, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 229)"
"(187, 146)","(172, 187)","(172, 198)","(187, 240)","(203, 208)","(187, 198)","(187, 229)","(203, 208)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(172, 302)","(172, 333)","(156, 229)"
"(187, 156)","(172, 187)","(172, 198)","(187, 240)","(203, 219)","(187, 198)","(187, 240)","(203, 208)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 333)","(156, 240)"
"(187, 156)","(187, 198)","(172, 208)","(187, 250)","(203, 219)","(187, 208)","(187, 240)","(203, 219)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 333)","(156, 240)"
"(187, 166)","(187, 198)","(172, 208)","(187, 250)","(203, 229)","(187, 208)","(187, 250)","(203, 229)","(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 166)","(187, 208)","(172, 219)","(187, 260)","(203, 229)","(187, 219)","(187, 250)","(203, 229)","(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 166)","(187, 208)","(172, 219)","(187, 260)","(203, 240)","(187, 219)","(187, 260)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 177)","(187, 208)","(172, 219)","(187, 260)","(203, 240)","(187, 219)","(187, 260)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(140, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(203, 240)","(187, 229)","(187, 271)","(203, 229)","(125, 302)","(187, 302)","(156, 365)","(125, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(203, 229)","(187, 229)","(187, 271)","(203, 229)","(125, 302)","(187, 302)","(156, 365)","(125, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(187, 219)","(187, 229)","(187, 271)","(203, 229)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 281)","(172, 333)","(156, 271)"
"(203, 187)","(187, 219)","(172, 229)","(187, 271)","(203, 250)","(187, 229)","(187, 271)","(203, 240)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(203, 187)","(187, 219)","(172, 229)","(187, 271)","(203, 260)","(187, 229)","(187, 271)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(187, 281)","(203, 250)","(187, 229)","(187, 271)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(187, 281)","(203, 250)","(187, 229)","(187, 271)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(187, 281)","(203, 250)","(187, 229)","(187, 281)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(140, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(187, 281)","(187, 260)","(187, 229)","(187, 281)","(203, 240)","(125, 302)","(187, 302)","(156, 365)","(140, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(187, 281)","(203, 250)","(187, 229)","(187, 281)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(140, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(172, 281)","(203, 250)","(187, 229)","(187, 281)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(140, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 187)","(187, 219)","(172, 229)","(172, 260)","(187, 271)","(187, 229)","(187, 260)","(203, 271)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 281)","(172, 333)","(156, 271)"
"(203, 187)","(187, 219)","(172, 229)","(187, 281)","(203, 250)","(187, 229)","(187, 281)","(203, 250)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(187, 292)","(172, 333)","(156, 271)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(203, 229)","(187, 229)","(187, 271)","(203, 229)","(125, 302)","(187, 302)","(156, 365)","(125, 302)","(172, 333)","(172, 333)","(156, 260)"
"(187, 177)","(187, 219)","(172, 229)","(187, 271)","(187, 281)","(187, 229)","(187, 271)","(203, 229)","(125, 302)","(187, 302)","(156, 365)","(125, 292)","(172, 333)","(172, 333)","(156, 260)"
"(203, 187)","(172, 219)","(172, 229)","(187, 260)","(187, 219)","(187, 229)","(187, 250)","(203, 219)","(125, 302)","(187, 302)","(156, 365)","(140, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 177)","(187, 208)","(172, 219)","(187, 271)","(203, 240)","(187, 219)","(187, 271)","(203, 229)","(125, 292)","(187, 302)","(156, 365)","(140, 292)","(187, 281)","(172, 333)","(156, 260)"
"(187, 166)","(187, 208)","(172, 219)","(187, 260)","(187, 281)","(187, 219)","(187, 260)","(187, 281)","(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 166)","(187, 198)","(172, 208)","(187, 250)","(203, 229)","(187, 208)","(187, 250)","(203, 229)","(125, 281)","(187, 302)","(156, 365)","(140, 281)","(187, 302)","(172, 333)","(156, 250)"
"(187, 156)","(187, 198)","(172, 208)","(187, 250)","(203, 229)","(187, 208)","(187, 250)","(203, 219)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 323)","(156, 240)"
"(187, 156)","(187, 187)","(172, 198)","(187, 240)","(203, 219)","(187, 198)","(187, 240)","(203, 219)","(125, 271)","(187, 302)","(156, 365)","(140, 271)","(187, 302)","(172, 333)","(156, 240)"
"(187, 146)","(187, 177)","(172, 187)","(187, 229)","(203, 208)","(187, 187)","(187, 229)","(203, 198)","(125, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 229)"
"(187, 135)","(172, 177)","(172, 187)","(187, 229)","(203, 198)","(187, 187)","(187, 219)","(203, 198)","(140, 260)","(187, 302)","(156, 365)","(140, 260)","(172, 302)","(172, 344)","(156, 219)"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
