Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(612, 109)","(612, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(612, 250)","(667, 219)","(640, 344)","(612, 485)","(612, 626)","(612, 344)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(612, 172)","(640, 203)","(695, 266)","(640, 234)","(612, 203)","(612, 250)","(640, 234)","(640, 344)","(612, 500)","(612, 626)","(612, 344)","(612, 500)","(612, 626)","(640, 266)"
"(612, 109)","(612, 172)","(640, 203)","(667, 266)","(640, 250)","(612, 203)","(695, 266)","(640, 234)","(640, 344)","(612, 485)","(612, 626)","(612, 344)","(612, 485)","(612, 626)","(640, 266)"
"(612, 109)","(612, 172)","(640, 203)","(667, 266)","(640, 250)","(612, 203)","(695, 266)","(640, 234)","(640, 344)","(612, 485)","(612, 626)","(612, 344)","(612, 485)","(612, 626)","(640, 266)"
"(612, 109)","(612, 172)","(640, 203)","(695, 266)","(667, 250)","(612, 203)","(584, 266)","(667, 234)","(612, 360)","(612, 485)","(612, 626)","(612, 344)","(612, 485)","(612, 626)","(640, 281)"
"(612, 109)","(640, 172)","(640, 203)","(695, 266)","(667, 250)","(612, 203)","(695, 266)","(667, 266)","(612, 360)","(640, 485)","(612, 626)","(612, 360)","(640, 485)","(612, 610)","(640, 266)"
"(612, 109)","(640, 172)","(640, 203)","(695, 266)","(667, 250)","(640, 203)","(695, 266)","(667, 250)","(612, 360)","(640, 485)","(612, 626)","(612, 360)","(640, 485)","(612, 610)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 250)","(640, 203)","(667, 266)","(667, 234)","(612, 375)","(640, 500)","(612, 626)","(612, 375)","(640, 500)",,"(612, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 250)","(640, 203)","(667, 266)","(667, 234)","(612, 375)","(640, 500)","(612, 626)","(612, 375)","(640, 500)",,"(612, 297)"
"(612, 109)","(640, 187)","(640, 219)","(695, 281)","(695, 250)","(640, 219)","(640, 266)","(667, 250)","(612, 375)","(640, 500)","(612, 626)","(612, 375)","(640, 500)",,"(612, 297)"
"(612, 125)","(640, 187)","(640, 219)","(695, 281)","(667, 266)","(640, 219)","(695, 281)","(667, 250)","(584, 375)","(667, 500)","(612, 626)","(584, 375)","(667, 500)",,"(612, 297)"
"(640, 125)","(640, 203)","(640, 219)","(640, 297)","(640, 266)","(640, 234)","(695, 297)","(667, 250)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)","(612, 594)","(612, 328)"
"(640, 140)","(640, 219)","(640, 234)","(695, 297)","(667, 281)","(640, 234)","(695, 297)","(667, 266)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)",,"(612, 313)"
"(640, 140)","(640, 203)","(640, 234)","(695, 297)","(667, 281)","(640, 234)","(695, 297)","(667, 266)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)",,"(612, 313)"
"(640, 140)","(640, 219)","(667, 234)","(695, 297)","(640, 266)","(640, 234)","(695, 313)","(667, 266)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)",,"(612, 328)"
"(640, 140)","(640, 219)","(667, 250)","(695, 313)","(667, 281)","(640, 250)","(640, 281)","(667, 266)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)",,"(612, 328)"
"(640, 156)","(640, 234)","(667, 250)","(695, 313)","(695, 281)","(640, 250)","(640, 297)","(695, 266)","(584, 406)","(667, 500)","(612, 626)","(584, 406)","(667, 500)",,"(612, 328)"
"(640, 156)","(667, 234)","(667, 266)","(723, 328)","(723, 281)","(640, 250)","(640, 297)","(695, 266)","(584, 406)","(667, 500)","(612, 626)","(584, 406)","(667, 500)",,"(612, 328)"
"(640, 156)","(667, 234)","(667, 266)","(723, 328)","(723, 281)","(640, 250)","(640, 297)","(695, 266)","(584, 406)","(667, 500)","(612, 626)","(584, 406)","(667, 500)",,"(612, 328)"
"(667, 172)","(640, 250)","(667, 266)","(723, 328)","(695, 297)","(640, 266)","(640, 297)","(695, 281)","(584, 406)","(667, 500)","(612, 626)","(584, 406)","(667, 500)","(612, 610)","(612, 344)"
"(667, 172)","(667, 250)","(667, 281)","(723, 344)","(695, 297)","(640, 266)","(640, 313)","(695, 281)","(584, 422)","(667, 500)","(612, 626)","(584, 406)","(667, 500)","(612, 594)","(612, 344)"
"(640, 172)","(667, 250)","(667, 281)","(723, 344)","(695, 297)","(640, 281)","(640, 313)","(695, 281)","(584, 422)","(667, 516)","(612, 626)","(584, 406)","(667, 500)","(612, 610)","(612, 344)"
"(667, 187)","(667, 250)","(667, 281)","(723, 344)","(695, 328)","(640, 281)","(640, 344)","(695, 313)","(584, 422)","(667, 516)","(612, 626)","(584, 422)","(667, 500)","(612, 610)","(612, 360)"
"(667, 187)","(667, 266)","(667, 281)","(723, 344)","(695, 328)","(640, 281)","(640, 344)","(695, 313)","(584, 422)","(667, 516)","(612, 626)","(584, 422)","(667, 500)","(612, 610)","(612, 360)"
"(667, 187)","(667, 266)","(667, 281)","(723, 360)","(695, 313)","(667, 281)","(640, 328)","(695, 313)","(584, 422)","(667, 516)","(612, 626)","(584, 422)","(667, 500)","(612, 610)","(612, 360)"
"(667, 187)","(667, 266)","(667, 297)","(723, 360)","(695, 328)","(640, 297)","(640, 328)","(695, 313)","(584, 438)","(667, 516)","(612, 626)","(584, 422)","(667, 516)","(612, 610)","(612, 360)"
"(667, 203)","(667, 281)","(667, 297)","(723, 375)","(695, 328)","(640, 297)","(640, 344)","(695, 313)","(584, 438)","(695, 516)","(612, 626)","(584, 438)","(667, 516)","(612, 610)","(612, 375)"
"(667, 203)","(667, 281)","(667, 297)","(723, 375)","(695, 328)","(667, 297)","(640, 344)","(695, 328)","(584, 438)","(695, 516)","(612, 626)","(584, 438)","(667, 516)","(612, 610)","(640, 375)"
"(667, 203)","(667, 281)","(667, 297)","(723, 375)","(695, 328)","(667, 297)","(640, 344)","(695, 328)","(584, 438)","(695, 516)","(612, 626)","(584, 438)","(667, 516)","(612, 610)","(640, 375)"
"(667, 203)","(667, 281)","(667, 313)","(723, 375)","(723, 344)","(640, 297)","(640, 344)","(695, 313)","(584, 438)","(695, 516)","(612, 626)","(584, 438)","(667, 516)","(612, 610)","(640, 375)"
"(695, 219)","(667, 297)","(667, 313)","(723, 391)","(723, 344)","(667, 313)","(640, 360)","(695, 328)","(584, 453)","(695, 516)","(612, 626)","(584, 438)","(667, 516)","(612, 610)","(640, 375)"
"(695, 234)","(667, 313)","(640, 344)","(723, 391)","(695, 360)","(667, 328)","(723, 391)","(667, 297)","(584, 453)","(695, 516)","(640, 626)","(584, 453)","(695, 516)","(612, 610)","(640, 391)"
"(695, 234)","(667, 297)","(667, 328)","(723, 391)","(723, 360)","(667, 313)","(667, 328)","(695, 328)","(584, 453)","(695, 516)","(612, 626)","(584, 453)","(667, 516)","(612, 610)","(640, 391)"
"(695, 234)","(667, 297)","(695, 328)","(723, 391)","(723, 360)","(667, 313)","(640, 375)","(723, 328)","(584, 453)","(695, 516)","(612, 626)","(584, 453)","(667, 516)","(612, 610)","(640, 391)"
"(695, 234)","(667, 313)","(695, 328)","(751, 406)","(779, 391)","(667, 328)","(640, 391)","(723, 344)","(584, 469)","(695, 516)","(640, 626)","(584, 453)","(695, 516)","(612, 610)","(640, 391)"
"(695, 234)","(667, 313)","(695, 344)","(751, 406)","(751, 406)","(667, 328)","(640, 391)","(723, 344)","(612, 469)","(695, 516)","(640, 626)","(584, 453)","(695, 516)","(612, 610)","(640, 406)"
"(695, 250)","(695, 313)","(695, 344)","(751, 406)","(779, 422)","(667, 344)","(640, 406)","(695, 406)","(612, 469)","(695, 516)","(640, 626)","(584, 453)","(695, 516)","(612, 610)","(640, 406)"
"(695, 250)","(667, 328)","(695, 360)","(751, 422)","(779, 422)","(667, 344)","(667, 391)","(723, 360)","(584, 469)","(695, 516)","(640, 626)","(584, 469)","(695, 516)","(612, 610)","(640, 406)"
"(695, 250)","(667, 328)","(695, 360)","(751, 422)","(779, 406)","(667, 344)","(640, 406)","(723, 360)","(584, 469)","(695, 516)","(640, 626)","(584, 469)","(695, 516)","(612, 610)","(640, 406)"
"(695, 250)","(695, 328)","(695, 360)","(751, 422)","(779, 422)","(667, 344)","(667, 391)","(723, 360)","(612, 469)","(695, 516)","(640, 626)","(612, 469)","(695, 516)","(612, 610)","(640, 406)"
"(695, 266)","(695, 328)","(695, 360)","(723, 406)","(751, 438)","(667, 344)","(667, 391)","(695, 422)","(612, 469)","(695, 516)","(640, 626)","(612, 469)","(695, 516)","(612, 610)","(640, 406)"
"(695, 266)","(695, 344)","(695, 360)","(751, 438)","(751, 438)","(667, 360)","(640, 422)","(695, 422)","(612, 485)","(695, 516)","(640, 626)","(584, 469)","(695, 516)","(612, 610)","(640, 422)"
"(695, 266)","(695, 344)","(695, 375)","(751, 438)","(779, 453)","(667, 360)","(667, 406)","(723, 375)","(612, 485)","(695, 516)","(640, 626)","(584, 469)","(695, 516)","(612, 610)","(640, 422)"
"(695, 266)","(695, 344)","(695, 375)","(751, 438)","(779, 453)","(667, 360)","(667, 406)","(723, 375)","(612, 485)","(695, 516)","(640, 626)","(584, 469)","(695, 516)","(612, 610)","(640, 422)"
"(695, 266)","(695, 344)","(695, 375)","(751, 438)",,"(667, 360)","(667, 406)","(723, 375)","(612, 485)","(695, 516)","(640, 626)","(612, 485)","(695, 516)","(612, 610)","(640, 422)"
"(695, 281)","(695, 344)","(695, 375)","(751, 453)","(723, 406)","(667, 375)","(667, 406)","(723, 391)","(612, 485)","(695, 516)","(640, 626)","(584, 485)","(695, 516)","(612, 610)","(640, 438)"
"(695, 281)","(695, 360)","(695, 375)","(751, 453)","(723, 406)","(667, 375)","(667, 406)","(723, 391)","(612, 485)","(695, 516)","(640, 626)","(612, 485)","(695, 532)","(612, 610)","(640, 438)"
"(695, 281)","(695, 360)","(695, 375)","(751, 453)","(779, 453)","(667, 375)","(667, 422)","(723, 391)","(612, 500)","(695, 516)","(640, 626)","(584, 485)","(695, 532)","(612, 610)","(640, 438)"
"(695, 281)","(695, 360)","(695, 375)","(751, 453)","(779, 453)","(667, 375)","(667, 422)","(723, 391)","(612, 500)","(695, 516)","(640, 626)","(584, 485)","(695, 532)","(612, 610)","(640, 438)"
"(695, 281)","(695, 360)","(695, 391)","(751, 453)","(779, 469)","(667, 375)","(667, 422)","(695, 438)","(612, 500)","(695, 516)","(640, 626)","(584, 485)","(667, 563)","(612, 610)","(640, 438)"
"(695, 297)","(695, 360)","(695, 391)","(751, 453)","(779, 469)","(667, 375)","(667, 422)","(751, 453)","(612, 500)","(695, 516)","(640, 626)","(612, 485)","(667, 563)","(612, 610)","(640, 438)"
"(695, 297)","(695, 360)","(695, 391)","(723, 438)","(751, 469)","(667, 375)","(640, 438)","(695, 453)","(612, 500)","(695, 516)","(640, 626)","(612, 500)","(667, 563)","(612, 610)","(640, 438)"
"(695, 297)","(695, 375)","(695, 391)","(751, 469)","(751, 469)","(667, 391)","(640, 438)","(751, 469)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 391)","(723, 453)","(751, 469)","(667, 391)","(723, 453)","(751, 469)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 391)","(751, 469)","(779, 469)","(667, 391)","(667, 438)","(723, 406)","(584, 516)","(695, 516)","(640, 626)","(584, 500)","(667, 563)","(640, 626)","(640, 453)"
"(695, 297)","(695, 375)","(695, 391)","(751, 469)","(751, 485)","(667, 391)","(667, 453)","(723, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 516)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 391)","(723, 453)","(751, 485)","(667, 391)","(667, 438)","(723, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 516)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 406)","(723, 453)","(779, 485)","(667, 391)","(667, 438)","(723, 469)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 406)","(723, 453)","(779, 485)","(667, 391)","(667, 438)","(723, 469)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(667, 563)","(612, 610)","(640, 453)"
"(695, 313)","(695, 375)","(695, 406)","(723, 453)","(779, 485)","(667, 391)","(667, 438)","(723, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 516)","(667, 563)","(612, 610)","(640, 453)"
"(695, 313)","(695, 375)","(695, 406)","(723, 453)","(751, 485)","(667, 391)","(640, 453)","(695, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 516)","(667, 563)","(612, 610)","(640, 453)"
"(695, 313)","(695, 375)","(695, 406)","(723, 453)","(751, 485)","(667, 391)","(640, 453)","(695, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 516)","(667, 563)","(640, 594)","(640, 453)"
"(695, 297)","(695, 375)","(695, 406)","(723, 453)","(751, 485)","(667, 391)","(667, 438)","(695, 469)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 406)","(723, 453)","(751, 485)","(667, 391)","(640, 453)","(695, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 516)","(667, 563)","(612, 610)","(640, 453)"
"(695, 297)","(695, 375)","(695, 391)","(723, 453)","(779, 485)","(667, 391)","(667, 438)","(723, 469)","(584, 516)","(695, 516)","(640, 626)","(584, 500)","(667, 563)","(640, 626)","(640, 453)"
"(695, 297)","(667, 375)","(695, 391)","(723, 453)","(779, 469)","(667, 391)","(667, 422)","(751, 453)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(695, 516)","(640, 626)","(640, 453)"
"(695, 281)","(695, 360)","(695, 375)","(723, 438)","(751, 469)","(667, 375)","(667, 422)","(695, 438)","(584, 500)","(695, 516)","(640, 626)","(612, 485)","(695, 532)","(612, 610)","(640, 438)"
"(695, 281)","(667, 344)","(695, 375)","(723, 438)","(751, 453)","(667, 360)","(640, 438)","(695, 438)","(584, 485)","(695, 516)","(640, 626)","(584, 485)","(695, 516)","(612, 610)","(640, 422)"
"(695, 281)","(695, 344)","(695, 375)","(723, 438)","(751, 453)","(667, 360)","(640, 438)","(695, 438)","(584, 500)","(695, 516)","(640, 626)","(584, 485)","(695, 516)","(612, 610)","(640, 422)"
"(695, 391)",,,"(779, 438)",,,"(667, 563)","(695, 313)","(584, 485)","(640, 406)","(640, 626)","(612, 469)","(695, 516)","(612, 626)","(640, 485)"
,"(667, 375)","(667, 375)","(751, 406)","(695, 266)","(640, 375)","(667, 328)","(667, 297)","(584, 469)","(667, 516)","(640, 626)","(612, 469)","(667, 516)","(612, 626)","(640, 422)"
,,,,,,"(667, 563)",,"(584, 453)","(640, 375)","(667, 281)","(584, 453)","(667, 516)","(612, 626)","(640, 469)"
,,,,,"(667, 360)",,,"(584, 438)","(667, 516)","(612, 626)","(584, 422)","(667, 500)","(612, 626)","(695, 438)"
,,,,,"(640, 360)",,,"(584, 438)","(667, 516)",,"(584, 422)","(667, 500)","(612, 626)","(695, 438)"
,"(667, 328)","(667, 344)",,,"(640, 344)",,,"(584, 422)","(667, 500)","(612, 626)","(584, 406)","(667, 500)","(667, 234)","(667, 422)"
,,"(667, 500)",,,"(640, 328)",,,"(584, 406)","(667, 500)","(612, 626)","(584, 406)","(667, 500)","(667, 219)","(695, 422)"
"(723, 313)","(640, 297)","(640, 313)","(667, 156)",,"(640, 313)","(667, 156)","(667, 219)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)","(612, 610)","(612, 344)"
"(640, 203)","(640, 281)","(640, 281)","(695, 281)",,"(640, 297)","(667, 140)","(667, 203)","(584, 375)","(640, 500)","(612, 626)","(584, 375)","(640, 500)","(612, 610)","(612, 328)"
"(640, 203)","(640, 281)","(640, 281)","(695, 281)",,"(640, 297)","(667, 140)","(667, 203)","(584, 375)","(640, 500)","(612, 626)","(584, 375)","(640, 500)","(612, 610)","(612, 328)"
"(640, 203)","(640, 266)","(640, 281)","(695, 140)",,"(640, 281)","(667, 125)",,"(612, 375)","(640, 485)","(612, 626)","(612, 375)","(640, 485)","(612, 610)","(612, 328)"
"(640, 125)","(640, 187)","(640, 203)","(695, 266)","(667, 250)","(640, 203)","(695, 266)",,"(612, 360)","(640, 485)","(612, 626)","(612, 360)","(640, 485)",,"(612, 281)"
"(640, 109)","(640, 187)","(667, 203)","(695, 266)","(667, 250)","(640, 203)","(695, 266)","(667, 234)","(612, 360)","(640, 485)","(612, 626)","(612, 360)","(640, 485)","(612, 610)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(695, 266)","(667, 234)","(612, 375)","(612, 500)","(612, 626)","(612, 360)","(612, 500)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(695, 266)","(667, 234)","(612, 375)","(612, 500)","(612, 626)","(612, 360)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(640, 250)","(667, 234)","(612, 360)","(612, 485)","(612, 626)","(612, 360)","(612, 485)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(640, 250)","(667, 234)","(640, 360)","(612, 500)","(612, 626)","(640, 360)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(612, 250)","(667, 234)","(640, 360)","(612, 500)","(612, 626)","(640, 360)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(612, 250)","(667, 234)","(640, 375)","(612, 500)","(612, 626)","(640, 360)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(612, 250)","(667, 234)","(640, 375)","(612, 500)","(612, 626)","(640, 375)","(612, 500)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(612, 250)","(667, 234)","(640, 360)","(612, 500)","(612, 626)","(640, 360)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(584, 266)","(667, 234)","(640, 375)","(612, 500)","(612, 626)","(640, 360)","(612, 500)","(612, 626)","(640, 281)"
"(612, 109)","(640, 187)","(640, 203)","(695, 266)","(640, 234)","(612, 203)","(695, 266)","(667, 234)","(640, 375)","(640, 485)","(612, 626)","(640, 375)","(640, 485)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(667, 266)","(667, 234)","(640, 375)","(640, 500)","(612, 626)","(640, 375)","(640, 500)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(695, 266)","(667, 234)","(640, 375)","(640, 500)","(612, 626)","(640, 375)","(640, 500)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(667, 234)","(612, 203)","(695, 266)","(667, 234)","(612, 375)","(640, 485)","(612, 626)","(612, 360)","(640, 485)","(612, 610)","(640, 281)"
"(640, 109)","(640, 187)","(640, 203)","(695, 266)","(612, 297)","(612, 203)","(695, 266)","(667, 234)","(612, 375)","(640, 485)","(612, 626)","(612, 375)","(640, 485)","(612, 626)","(640, 281)"
"(640, 109)","(640, 187)","(667, 203)","(695, 266)","(667, 266)","(640, 203)","(695, 266)","(667, 234)","(612, 375)","(640, 485)","(612, 626)","(612, 360)","(640, 485)",,"(640, 297)"
"(640, 109)","(640, 187)","(667, 203)","(695, 266)","(695, 250)","(640, 203)","(695, 266)","(667, 234)","(612, 375)","(640, 485)","(612, 626)","(584, 360)","(640, 485)",,"(640, 297)"
"(667, 203)","(640, 266)","(612, 281)","(723, 281)",,"(640, 281)","(723, 281)","(640, 203)","(584, 375)","(640, 500)","(612, 626)","(612, 375)","(640, 500)","(612, 610)","(612, 328)"
"(667, 140)","(667, 203)","(667, 234)","(723, 297)","(695, 266)","(640, 234)","(640, 281)","(695, 250)","(584, 391)","(667, 500)","(612, 626)","(584, 391)","(667, 500)","(612, 594)","(640, 313)"
"(640, 234)","(640, 297)","(640, 313)","(723, 313)",,"(667, 313)","(723, 313)","(667, 219)","(584, 406)","(667, 500)","(612, 626)","(584, 391)","(667, 500)",,"(612, 360)"
,"(667, 328)","(667, 328)","(723, 328)",,"(640, 344)",,,"(584, 422)","(667, 500)","(612, 626)","(584, 406)","(667, 500)","(612, 610)","(640, 360)"
,"(667, 328)","(695, 313)","(723, 328)",,"(640, 344)",,,"(584, 422)","(667, 500)","(612, 626)","(584, 406)","(667, 500)","(612, 610)","(640, 360)"
,"(667, 328)","(667, 328)","(723, 344)",,"(667, 344)","(667, 203)","(667, 250)","(584, 422)","(667, 516)","(612, 626)","(584, 422)","(667, 516)","(612, 610)","(640, 375)"
"(667, 281)","(667, 344)","(667, 344)",,"(667, 234)","(667, 344)","(667, 281)","(667, 250)","(584, 438)","(695, 516)","(612, 626)","(584, 438)","(667, 516)","(612, 610)","(640, 391)"
,"(667, 360)","(667, 344)","(723, 391)","(695, 234)","(667, 344)","(667, 250)",,"(584, 453)","(695, 516)","(612, 626)","(584, 453)","(667, 516)","(612, 610)","(640, 406)"
"(751, 406)","(640, 375)","(667, 375)",,"(695, 266)","(640, 375)","(667, 563)",,"(584, 469)","(667, 516)","(640, 626)","(584, 469)","(667, 516)","(612, 626)","(640, 438)"
"(751, 406)","(640, 375)","(667, 391)",,,"(640, 391)","(667, 563)",,"(584, 469)","(667, 516)","(640, 626)","(584, 469)","(667, 516)","(612, 626)","(640, 438)"
,"(667, 344)","(667, 375)","(751, 422)","(695, 281)","(667, 344)",,,"(584, 469)","(695, 516)","(640, 626)","(612, 469)","(695, 516)","(612, 626)","(640, 422)"
"(695, 266)","(667, 344)","(695, 375)","(723, 422)","(751, 438)","(640, 360)","(667, 281)","(667, 422)","(584, 485)","(695, 516)","(640, 626)","(584, 485)","(695, 516)","(612, 610)","(612, 422)"
,"(667, 360)","(667, 360)","(751, 453)","(751, 453)","(667, 375)","(612, 422)","(667, 328)","(584, 500)","(695, 516)","(640, 641)","(612, 485)","(695, 516)","(612, 626)","(640, 453)"
"(695, 281)","(667, 360)","(667, 375)","(751, 453)","(751, 469)","(667, 375)","(667, 422)","(667, 344)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(695, 516)","(612, 610)","(640, 453)"
"(695, 281)","(667, 360)","(640, 375)","(751, 453)","(751, 469)","(667, 375)","(667, 422)","(667, 344)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(695, 516)","(612, 610)","(640, 453)"
"(695, 281)","(667, 360)","(695, 391)","(751, 453)","(779, 469)","(667, 375)","(667, 422)","(751, 469)","(584, 516)","(695, 516)","(640, 626)","(612, 500)","(695, 532)","(612, 610)","(640, 453)"
"(695, 281)","(667, 360)","(695, 391)","(751, 469)","(667, 375)","(667, 375)","(667, 422)","(695, 391)","(584, 516)","(695, 516)","(640, 626)","(584, 500)","(695, 532)","(612, 610)","(640, 453)"
"(695, 281)","(667, 360)","(695, 391)","(751, 453)","(695, 406)","(667, 375)","(667, 422)","(723, 391)","(584, 516)","(695, 516)","(640, 626)","(584, 500)","(667, 532)","(612, 610)","(640, 453)"
"(667, 281)","(667, 360)","(667, 375)","(751, 453)","(751, 453)","(667, 375)","(667, 406)","(667, 344)","(584, 500)","(695, 516)","(640, 626)","(612, 485)","(695, 516)","(612, 610)","(640, 438)"
"(667, 281)","(667, 360)","(667, 375)","(723, 438)","(751, 453)","(667, 375)","(667, 406)","(667, 344)","(584, 500)","(695, 516)","(640, 626)","(612, 485)","(695, 516)","(612, 610)","(640, 438)"
,"(667, 391)","(667, 375)","(751, 438)","(667, 328)","(667, 375)","(640, 406)","(667, 328)","(584, 485)","(695, 516)","(640, 626)","(612, 485)","(695, 516)","(612, 626)","(640, 438)"
"(695, 547)",,"(695, 516)","(751, 438)",,"(695, 516)","(640, 563)",,"(584, 485)","(667, 344)","(640, 626)","(584, 469)","(667, 344)","(640, 626)","(640, 485)"
