Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(313, 73)","(344, 125)","(344, 135)","(375, 156)","(391, 187)","(375, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 302)","(375, 375)","(360, 166)"
"(313, 73)","(344, 114)","(328, 146)","(297, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 73)","(344, 114)","(328, 135)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 73)","(344, 125)","(328, 135)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 73)","(344, 125)","(344, 146)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 73)","(344, 125)","(328, 135)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 73)","(344, 125)","(344, 135)","(313, 198)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
,"(344, 114)","(328, 146)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 83)","(344, 125)","(344, 146)","(297, 198)","(375, 187)","(375, 156)","(375, 177)","(391, 187)","(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 73)","(344, 125)","(328, 135)","(297, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)",,,"(375, 198)","(375, 292)","(375, 375)","(360, 166)"
"(313, 83)","(344, 125)","(328, 135)","(297, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(375, 198)","(375, 292)","(375, 375)","(360, 166)"
"(297, 125)","(360, 104)","(328, 135)","(297, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 292)","(375, 375)","(360, 166)"
"(313, 83)","(360, 125)","(360, 146)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 292)","(375, 375)","(375, 177)"
"(313, 83)","(344, 125)","(360, 146)","(313, 187)","(391, 187)","(375, 146)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 375)","(375, 177)"
"(313, 83)","(360, 114)","(328, 135)","(313, 177)","(391, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 292)","(375, 375)","(375, 177)"
"(313, 83)","(360, 114)","(328, 146)","(313, 187)","(391, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 386)","(375, 177)"
"(313, 83)","(344, 135)","(360, 146)","(313, 187)","(391, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 386)","(375, 177)"
"(328, 73)","(360, 104)","(328, 135)","(313, 187)","(391, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 375)","(375, 177)"
"(328, 73)","(360, 104)","(313, 135)","(297, 187)","(391, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 375)","(360, 177)"
,"(360, 93)","(360, 156)",,"(391, 187)","(391, 156)","(375, 177)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 386)","(375, 177)"
,"(360, 104)","(328, 93)",,"(391, 187)","(391, 156)","(375, 177)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 386)","(375, 187)"
"(313, 93)","(344, 125)","(375, 156)","(313, 187)","(391, 198)","(375, 156)","(391, 177)","(391, 198)","(391, 219)","(375, 302)","(375, 375)","(391, 208)","(375, 302)","(375, 386)","(375, 187)"
,"(360, 104)","(375, 156)",,"(391, 198)","(375, 156)","(375, 177)","(391, 198)","(391, 219)","(375, 302)","(375, 375)","(391, 208)","(375, 302)","(375, 375)","(375, 187)"
"(344, 83)","(360, 156)","(313, 104)","(313, 187)","(391, 198)","(391, 156)","(391, 166)","(391, 198)","(375, 219)","(375, 302)","(375, 375)","(391, 208)","(375, 302)","(375, 386)","(360, 187)"
,"(360, 114)","(328, 93)",,"(391, 198)","(313, 104)","(391, 166)","(391, 187)","(391, 219)","(375, 302)","(375, 375)","(391, 219)","(360, 313)","(375, 386)","(360, 146)"
"(328, 73)","(360, 104)","(360, 156)",,"(391, 198)","(391, 104)","(406, 146)","(406, 156)","(391, 219)","(375, 313)","(375, 375)","(391, 219)","(360, 313)","(375, 386)","(375, 187)"
"(328, 93)","(360, 125)","(313, 125)","(281, 146)",,"(375, 166)","(406, 146)","(406, 156)","(375, 219)","(375, 313)","(391, 375)","(391, 219)","(360, 313)","(375, 386)","(360, 177)"
"(344, 52)","(360, 114)","(328, 135)",,,"(391, 114)","(406, 135)",,"(391, 229)","(375, 313)","(375, 375)","(391, 229)","(360, 313)","(375, 386)","(375, 177)"
"(344, 62)","(360, 114)","(328, 114)",,,"(391, 114)","(391, 177)",,"(391, 219)","(375, 313)","(375, 375)","(391, 219)","(360, 313)","(375, 386)","(375, 177)"
"(344, 62)","(360, 114)","(328, 104)",,"(391, 208)","(391, 166)","(391, 177)","(406, 208)","(375, 208)","(375, 313)","(375, 375)","(391, 208)","(360, 313)","(375, 386)","(344, 166)"
,"(360, 114)","(328, 114)",,,"(391, 125)","(406, 177)",,"(375, 219)","(375, 313)","(375, 386)","(391, 219)","(360, 313)","(375, 396)","(344, 156)"
"(344, 73)","(360, 125)","(313, 125)","(297, 166)",,"(391, 125)","(406, 166)","(406, 177)","(391, 240)","(375, 313)","(375, 386)","(391, 240)","(360, 323)","(375, 396)","(344, 166)"
"(360, 93)","(375, 156)","(391, 166)","(438, 208)",,"(344, 166)","(328, 187)",,"(406, 250)","(375, 313)","(375, 386)","(391, 250)","(360, 323)","(375, 386)","(375, 198)"
"(360, 83)","(344, 135)","(313, 125)","(297, 177)","(391, 229)","(391, 135)","(391, 177)","(391, 187)","(391, 240)","(360, 323)","(391, 386)","(391, 240)","(344, 323)","(375, 396)","(344, 166)"
"(297, 166)","(344, 146)","(281, 125)","(281, 208)","(406, 187)","(360, 187)","(406, 177)","(406, 187)","(391, 260)","(375, 323)","(375, 386)","(391, 250)","(344, 323)","(375, 386)","(375, 219)"
"(297, 166)","(344, 135)","(328, 146)","(281, 177)",,"(391, 135)","(406, 187)","(391, 229)","(406, 260)","(375, 323)","(375, 386)","(391, 260)","(344, 323)","(375, 396)","(375, 229)"
"(344, 93)","(344, 166)","(281, 146)","(281, 198)","(391, 240)","(360, 198)","(406, 198)","(391, 229)","(406, 260)","(375, 323)","(375, 396)","(391, 260)","(344, 323)","(375, 396)","(375, 219)"
,"(375, 177)","(375, 177)","(422, 177)",,"(360, 187)","(328, 208)",,"(406, 271)","(375, 333)","(375, 396)","(391, 260)","(344, 323)","(375, 396)","(375, 208)"
"(344, 104)","(328, 177)","(281, 166)","(281, 219)",,"(375, 198)","(406, 198)","(391, 229)","(406, 271)","(360, 323)","(375, 386)","(391, 271)","(344, 323)","(375, 396)","(344, 187)"
"(344, 104)","(344, 166)","(281, 156)","(281, 219)","(391, 219)","(375, 208)","(406, 198)","(391, 229)","(406, 271)","(360, 323)","(375, 386)","(391, 271)","(344, 323)","(375, 396)","(375, 240)"
"(344, 114)","(344, 177)","(297, 166)","(266, 198)",,"(406, 146)","(406, 208)","(391, 240)","(406, 281)","(360, 333)","(375, 386)","(391, 271)","(344, 323)","(375, 396)","(391, 240)"
"(344, 114)","(344, 166)","(391, 156)","(406, 208)","(391, 240)","(297, 166)","(406, 208)","(391, 250)","(406, 281)","(360, 333)","(375, 386)","(391, 281)","(344, 333)","(375, 396)","(375, 229)"
"(391, 146)","(375, 187)","(375, 198)","(422, 208)","(422, 177)","(375, 198)","(375, 229)","(391, 250)","(406, 281)","(360, 333)","(375, 386)","(391, 281)","(344, 333)","(375, 386)","(391, 240)"
,"(360, 219)","(391, 229)","(406, 208)",,"(297, 187)","(297, 187)",,"(406, 281)","(360, 333)","(375, 386)","(391, 281)","(344, 333)","(375, 386)","(375, 260)"
"(422, 146)","(375, 187)","(391, 198)","(422, 208)",,"(344, 198)","(406, 146)","(406, 146)","(406, 292)","(360, 333)","(375, 386)","(391, 292)","(344, 333)","(375, 386)","(375, 240)"
"(422, 146)","(375, 187)","(391, 208)","(422, 208)",,"(328, 198)","(313, 229)",,"(406, 292)","(360, 333)","(375, 386)","(391, 292)","(344, 333)","(375, 386)","(375, 250)"
"(438, 156)","(360, 198)","(375, 219)","(422, 219)",,"(313, 208)","(375, 250)","(375, 250)","(406, 292)","(360, 333)","(375, 386)","(391, 292)","(344, 333)","(375, 396)","(375, 250)"
,"(391, 250)","(391, 240)","(422, 219)","(406, 187)","(391, 250)","(422, 208)",,"(391, 302)","(344, 333)","(375, 386)","(391, 302)","(344, 333)","(375, 396)","(391, 281)"
"(422, 146)","(360, 198)","(391, 219)","(422, 219)",,"(328, 208)","(313, 240)",,"(406, 302)","(360, 333)","(375, 386)","(391, 302)","(344, 333)","(375, 396)","(375, 250)"
"(422, 146)","(360, 198)","(391, 219)","(422, 208)",,"(344, 208)","(328, 166)",,"(406, 302)","(344, 333)","(375, 386)","(391, 302)","(344, 333)","(375, 386)","(375, 260)"
"(297, 229)","(375, 208)","(391, 250)","(391, 281)","(375, 292)","(375, 260)","(375, 271)","(360, 292)","(406, 313)","(344, 333)","(375, 375)","(391, 313)","(344, 333)","(375, 386)","(391, 281)"
"(422, 156)","(360, 208)","(391, 229)","(406, 240)","(375, 302)","(344, 219)","(328, 177)","(360, 292)","(391, 313)","(344, 333)","(375, 375)","(391, 313)","(344, 333)","(375, 386)","(375, 271)"
,"(391, 260)","(391, 271)","(422, 219)",,"(375, 271)","(360, 302)",,"(391, 323)","(344, 333)","(375, 386)","(406, 323)","(344, 333)","(375, 386)","(391, 302)"
"(360, 271)","(375, 260)","(391, 260)","(360, 302)","(360, 302)","(375, 281)","(375, 281)","(360, 292)","(391, 323)","(344, 333)","(375, 365)","(391, 323)","(344, 333)","(375, 386)","(391, 302)"
"(375, 260)","(375, 271)","(375, 281)","(360, 302)","(344, 313)","(375, 271)","(375, 281)","(360, 313)","(391, 323)","(344, 333)","(375, 365)","(406, 323)","(344, 333)","(375, 386)","(391, 302)"
"(313, 271)","(360, 229)","(391, 281)","(360, 302)","(360, 302)","(375, 271)","(406, 240)","(360, 302)","(391, 323)","(344, 333)","(375, 365)","(391, 323)","(344, 333)","(375, 396)","(391, 302)"
"(406, 250)","(375, 281)","(391, 281)","(360, 302)","(360, 313)","(375, 271)","(360, 292)","(360, 313)","(391, 333)","(406, 146)","(375, 365)","(391, 333)","(328, 333)","(375, 386)","(391, 302)"
"(391, 271)","(391, 302)","(391, 292)","(360, 302)","(360, 313)","(375, 302)","(391, 240)","(391, 281)","(391, 333)",,"(375, 375)","(391, 344)","(344, 333)","(375, 386)","(391, 313)"
"(360, 281)","(375, 281)","(391, 281)","(360, 313)","(360, 313)","(360, 292)","(360, 302)","(360, 313)","(391, 333)","(406, 146)","(375, 365)","(391, 333)","(328, 333)","(375, 386)","(391, 313)"
"(297, 250)","(360, 240)","(360, 240)","(375, 313)","(375, 313)","(375, 292)","(360, 302)","(360, 313)","(391, 333)",,"(375, 365)","(391, 333)","(328, 333)","(375, 386)","(375, 292)"
"(344, 240)","(375, 281)","(391, 292)","(360, 313)","(360, 313)","(375, 281)","(360, 302)","(360, 313)","(391, 333)",,"(391, 375)","(391, 344)","(328, 333)","(375, 386)","(391, 313)"
"(360, 240)","(375, 281)","(391, 292)","(375, 313)","(360, 313)","(375, 302)","(360, 302)","(360, 313)","(391, 333)","(375, 313)","(391, 375)","(391, 344)","(328, 333)","(375, 386)","(391, 313)"
,"(391, 313)","(391, 302)","(360, 302)","(360, 302)","(391, 281)","(391, 250)","(391, 292)","(391, 344)",,"(391, 375)","(391, 344)","(328, 333)","(360, 386)","(391, 323)"
"(344, 240)","(360, 281)","(391, 292)","(375, 313)","(360, 323)","(375, 302)","(391, 250)","(344, 313)","(391, 333)","(360, 323)","(391, 375)","(391, 344)","(328, 333)","(360, 386)","(391, 313)"
"(313, 250)","(375, 292)","(391, 302)","(375, 323)",,"(375, 302)","(391, 250)","(391, 271)","(391, 344)","(344, 333)","(375, 375)","(391, 344)","(328, 333)","(360, 386)","(375, 313)"
,"(360, 250)","(375, 292)","(375, 323)","(391, 302)","(328, 250)","(313, 271)",,"(391, 344)",,"(391, 375)","(391, 344)","(328, 333)","(375, 386)","(360, 271)"
"(438, 156)","(360, 240)","(391, 198)","(375, 323)","(391, 302)","(391, 198)","(391, 260)","(406, 302)","(391, 344)","(375, 313)","(375, 386)","(391, 344)","(328, 333)","(360, 386)","(360, 281)"
"(360, 292)","(375, 292)","(391, 302)","(391, 333)","(422, 208)","(406, 260)","(453, 229)","(406, 302)","(391, 344)",,"(375, 386)","(391, 344)","(328, 333)","(375, 386)","(360, 260)"
,"(360, 250)","(391, 260)","(391, 313)","(391, 302)","(344, 240)",,"(406, 302)","(375, 333)",,"(375, 386)","(391, 344)","(328, 333)","(375, 386)","(360, 292)"
"(438, 156)","(375, 198)","(391, 198)","(438, 219)","(406, 313)","(328, 208)","(297, 229)","(391, 302)","(375, 344)",,"(375, 386)","(391, 344)","(328, 333)","(375, 396)","(360, 281)"
"(438, 156)","(391, 208)","(391, 198)","(375, 323)",,"(391, 208)","(391, 260)","(406, 302)","(328, 229)",,"(375, 386)","(360, 302)","(328, 333)","(375, 396)","(360, 271)"
"(438, 156)","(360, 240)","(391, 198)","(375, 323)","(391, 313)","(344, 219)","(391, 260)","(406, 302)","(344, 302)",,"(375, 386)","(313, 302)","(328, 333)","(375, 396)","(360, 271)"
"(438, 156)","(391, 198)","(391, 198)","(375, 323)","(391, 313)","(344, 219)","(391, 260)","(406, 302)","(344, 302)",,"(375, 386)","(313, 302)","(328, 333)","(375, 396)","(344, 271)"
,"(360, 240)","(391, 198)","(375, 323)","(391, 313)","(344, 219)","(391, 260)","(406, 302)","(375, 333)",,"(375, 386)","(313, 302)","(328, 333)","(375, 396)","(360, 271)"
"(438, 166)","(391, 198)","(391, 198)","(375, 323)","(406, 323)","(344, 208)","(391, 260)","(406, 302)","(375, 333)",,"(375, 396)","(328, 302)","(328, 333)","(375, 396)","(344, 271)"
"(406, 198)","(360, 240)","(391, 198)","(391, 313)","(391, 302)","(328, 208)","(297, 229)",,"(391, 344)","(375, 313)","(391, 386)","(391, 344)","(328, 333)","(375, 386)","(360, 292)"
"(406, 198)","(360, 229)","(391, 198)","(375, 323)","(406, 313)","(344, 208)","(297, 229)","(406, 302)","(375, 333)",,"(375, 386)","(391, 344)","(328, 333)","(375, 386)","(360, 281)"
,"(391, 198)","(391, 198)","(375, 323)",,"(391, 219)","(391, 260)","(391, 302)","(375, 323)",,"(391, 375)","(422, 166)","(328, 333)","(375, 386)","(360, 250)"
"(438, 156)","(391, 198)","(391, 198)",,"(360, 229)","(375, 240)","(391, 250)","(391, 302)","(375, 333)",,"(391, 375)","(391, 344)","(328, 333)","(360, 386)","(360, 281)"
"(438, 156)","(375, 198)","(391, 198)","(391, 313)","(297, 281)","(344, 208)","(391, 250)","(391, 292)","(375, 333)","(375, 313)","(391, 375)","(406, 344)","(344, 333)","(375, 386)","(360, 292)"
"(438, 156)","(360, 208)","(360, 250)","(375, 313)","(391, 302)","(344, 198)","(406, 240)","(391, 292)","(391, 333)",,"(391, 375)","(391, 333)","(328, 333)","(375, 386)","(360, 281)"
"(438, 156)","(360, 240)","(360, 250)","(391, 302)",,"(344, 198)","(297, 219)","(391, 260)","(391, 333)",,"(375, 375)","(391, 333)","(328, 333)","(375, 386)","(375, 292)"
"(391, 281)","(391, 198)","(391, 198)","(391, 250)","(391, 281)","(375, 208)","(391, 250)","(391, 292)","(391, 344)",,"(391, 375)","(391, 344)","(328, 333)","(375, 386)","(391, 323)"
"(391, 187)","(360, 229)","(360, 250)","(375, 313)","(391, 302)","(360, 240)","(360, 313)","(375, 302)","(391, 333)","(344, 323)","(375, 375)","(391, 333)","(328, 333)","(375, 386)","(375, 292)"
"(438, 156)","(375, 198)","(360, 250)","(360, 302)","(375, 302)","(344, 198)","(360, 313)","(375, 302)","(391, 333)","(344, 344)","(375, 375)","(391, 333)","(344, 333)","(375, 396)","(375, 281)"
,"(360, 229)","(360, 240)","(360, 302)","(391, 302)","(375, 240)","(391, 240)","(375, 292)","(375, 323)","(344, 333)","(375, 375)","(391, 323)","(344, 333)","(375, 396)","(375, 292)"
"(360, 229)","(375, 271)","(375, 271)","(360, 302)","(375, 302)","(360, 271)","(391, 240)","(375, 292)","(391, 323)","(344, 333)","(375, 375)","(391, 323)","(344, 333)","(375, 396)","(375, 292)"
"(391, 271)","(375, 292)","(391, 292)","(360, 302)","(360, 302)","(360, 292)","(391, 240)","(391, 281)","(406, 323)","(344, 333)","(375, 365)","(391, 333)","(344, 333)","(375, 396)","(391, 313)"
"(438, 166)","(375, 198)","(375, 260)","(360, 302)","(360, 302)","(360, 271)","(360, 313)","(360, 302)","(391, 323)","(344, 333)","(375, 365)","(391, 323)","(344, 333)","(375, 396)","(375, 292)"
"(422, 146)","(375, 208)","(375, 219)","(406, 240)","(360, 302)","(360, 219)","(360, 271)","(360, 302)","(391, 323)","(360, 344)","(375, 365)","(391, 323)","(344, 333)","(375, 396)","(375, 260)"
"(360, 260)","(375, 260)","(391, 260)","(360, 302)","(375, 302)","(375, 281)","(375, 281)",,"(391, 323)","(344, 333)","(375, 365)","(391, 323)","(344, 333)","(375, 386)","(391, 302)"
"(328, 271)","(375, 260)","(391, 260)","(406, 229)","(375, 302)","(375, 271)","(360, 302)","(360, 302)","(391, 313)","(344, 333)","(375, 375)","(391, 313)","(344, 333)","(375, 386)","(391, 302)"
"(375, 260)","(391, 281)","(391, 281)","(360, 302)","(360, 302)","(391, 271)","(406, 219)","(406, 198)","(391, 323)","(344, 333)","(375, 375)","(391, 323)","(344, 333)","(375, 386)","(391, 302)"
"(422, 146)","(375, 198)","(375, 219)","(422, 229)","(360, 302)","(344, 208)","(406, 156)",,"(406, 302)","(344, 333)","(375, 375)","(391, 313)","(344, 333)","(375, 386)","(375, 260)"
"(328, 156)","(360, 198)","(375, 219)","(422, 219)",,"(313, 208)","(313, 229)",,"(406, 302)","(360, 344)","(375, 386)","(391, 302)","(344, 333)","(375, 386)","(375, 260)"
"(422, 146)","(375, 198)","(391, 219)","(422, 208)","(375, 292)","(360, 260)","(375, 260)",,"(406, 302)","(344, 333)","(375, 386)","(391, 302)","(344, 333)","(375, 396)","(360, 219)"
"(328, 250)","(375, 250)","(391, 219)","(422, 219)",,"(360, 250)","(391, 260)",,"(406, 302)","(360, 333)","(375, 386)","(391, 302)","(344, 333)","(375, 396)","(360, 219)"
"(406, 146)","(406, 198)","(391, 208)","(438, 219)",,"(391, 208)","(375, 240)","(391, 271)","(406, 292)","(360, 333)","(375, 386)","(391, 292)","(344, 333)","(375, 396)","(391, 250)"
"(422, 146)","(360, 187)","(391, 208)",,"(406, 250)","(313, 198)","(328, 146)","(391, 260)","(406, 292)","(360, 333)","(375, 386)","(391, 292)","(344, 333)","(375, 396)","(375, 250)"
"(422, 146)","(360, 187)","(391, 208)",,"(406, 250)","(344, 156)","(328, 146)",,"(406, 292)","(360, 333)","(375, 386)","(391, 292)","(344, 333)","(375, 396)","(375, 240)"
"(328, 125)","(344, 187)","(375, 198)","(391, 208)",,"(313, 187)","(297, 187)",,"(406, 281)","(360, 333)","(375, 386)","(391, 281)","(344, 333)","(375, 396)","(375, 240)"
"(328, 125)","(344, 177)","(297, 177)","(281, 208)","(391, 240)","(375, 187)","(391, 208)","(391, 240)","(406, 281)","(360, 333)","(375, 386)","(391, 281)","(344, 333)","(375, 396)","(360, 229)"
"(344, 125)","(375, 187)","(391, 198)","(391, 219)","(391, 250)","(391, 198)","(422, 229)","(406, 146)","(406, 281)","(360, 333)","(375, 386)","(391, 271)","(344, 333)","(375, 396)","(391, 229)"
"(344, 114)","(344, 166)","(281, 166)","(266, 208)",,"(391, 156)","(406, 198)","(391, 240)","(406, 281)","(360, 333)","(375, 386)","(391, 281)","(344, 323)","(375, 396)","(344, 198)"
"(344, 104)","(344, 166)","(297, 166)","(281, 208)","(391, 229)","(391, 146)","(406, 198)","(391, 229)","(406, 271)","(360, 323)","(375, 386)","(391, 271)","(344, 323)","(375, 396)","(360, 208)"
"(344, 104)","(344, 166)","(297, 166)","(281, 208)","(266, 219)","(391, 177)","(406, 198)","(391, 208)","(406, 271)","(360, 323)","(375, 386)","(391, 271)","(344, 323)","(375, 396)","(375, 240)"
"(344, 104)","(344, 166)","(281, 187)","(281, 208)",,"(375, 208)","(406, 187)",,"(391, 271)","(360, 323)","(375, 386)","(391, 271)","(344, 323)","(375, 386)","(375, 240)"
"(344, 93)","(360, 156)","(391, 166)","(438, 208)",,"(313, 166)","(328, 198)",,"(406, 260)","(375, 323)","(375, 386)","(391, 260)","(344, 323)","(375, 396)","(375, 208)"
"(360, 73)","(344, 125)","(344, 93)","(266, 166)",,"(391, 135)","(406, 177)","(391, 229)","(391, 260)","(360, 323)","(375, 386)","(391, 260)","(344, 323)","(375, 386)","(344, 177)"
"(344, 73)","(344, 125)","(344, 93)","(266, 166)",,"(391, 135)","(406, 177)","(406, 187)","(391, 250)","(360, 323)","(375, 386)","(391, 250)","(344, 323)","(375, 386)","(344, 166)"
,"(360, 177)","(344, 83)","(281, 177)","(391, 219)","(391, 125)","(406, 166)","(406, 208)","(391, 240)","(375, 313)","(375, 386)","(406, 240)","(344, 323)","(375, 386)","(344, 166)"
,"(360, 104)","(344, 83)",,"(391, 208)","(391, 125)","(406, 166)","(406, 198)","(313, 177)","(375, 313)","(375, 375)","(391, 219)","(344, 323)","(375, 386)","(344, 156)"
"(344, 73)","(360, 125)","(328, 135)","(360, 73)",,"(313, 146)","(344, 73)",,"(391, 229)","(375, 313)","(375, 375)","(391, 240)","(360, 323)","(375, 386)","(375, 187)"
"(344, 73)","(344, 135)","(360, 177)",,,"(375, 177)","(391, 187)","(391, 219)","(406, 240)","(375, 313)","(375, 375)","(391, 240)","(360, 313)","(375, 386)","(375, 208)"
"(297, 114)","(344, 125)","(328, 125)",,"(391, 208)","(360, 177)","(391, 177)",,"(391, 229)","(375, 313)","(391, 354)","(391, 240)","(360, 313)","(375, 386)","(360, 187)"
"(328, 93)","(344, 135)","(360, 166)",,,"(297, 156)","(391, 166)",,"(391, 229)","(375, 313)","(391, 354)","(391, 229)","(360, 313)","(375, 375)","(375, 187)"
"(328, 83)","(344, 114)","(360, 156)",,,"(375, 177)","(375, 166)",,"(391, 219)","(375, 313)","(391, 365)","(391, 219)","(360, 313)","(375, 375)","(375, 187)"
"(344, 52)","(360, 125)","(375, 146)","(406, 156)",,"(313, 135)","(391, 146)",,"(391, 229)","(375, 302)","(391, 365)","(375, 229)","(360, 313)","(375, 375)","(375, 177)"
,"(344, 125)","(328, 125)",,"(391, 198)","(391, 166)","(391, 156)","(391, 198)","(391, 219)","(375, 302)","(391, 365)","(391, 208)","(360, 313)","(375, 375)","(360, 177)"
,"(360, 104)","(328, 93)",,"(375, 198)","(375, 156)","(375, 177)","(391, 198)","(391, 208)","(375, 302)","(375, 375)","(391, 208)","(375, 302)","(375, 386)","(360, 177)"
"(313, 83)","(344, 125)","(375, 146)","(375, 166)",,"(313, 125)","(391, 156)",,"(391, 219)","(375, 302)","(375, 375)","(391, 219)","(375, 302)","(375, 386)","(375, 177)"
"(313, 73)","(344, 114)","(328, 125)",,"(375, 198)","(375, 156)","(391, 156)","(391, 198)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 375)","(360, 166)"
"(313, 73)","(344, 114)","(344, 125)","(391, 156)","(375, 187)","(313, 135)","(375, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 375)","(360, 166)"
"(375, 83)","(344, 114)","(344, 146)","(297, 177)","(375, 187)","(375, 156)","(391, 156)","(391, 187)","(375, 208)","(375, 302)",,"(391, 208)","(375, 302)","(375, 375)","(360, 177)"
"(375, 83)","(344, 146)","(360, 146)",,,"(375, 156)","(375, 187)",,"(375, 208)","(375, 292)",,"(391, 208)","(375, 302)","(375, 375)","(360, 177)"
"(375, 83)","(344, 146)","(360, 146)",,"(375, 187)","(375, 156)","(375, 187)",,"(375, 208)","(375, 292)",,"(391, 208)","(375, 292)","(375, 375)","(360, 177)"
"(328, 73)","(344, 146)","(313, 146)",,,"(375, 156)","(375, 208)",,"(375, 208)","(375, 292)",,"(391, 208)","(375, 302)","(375, 375)","(360, 177)"
"(313, 73)","(344, 146)","(328, 135)",,,"(375, 156)","(375, 208)",,"(375, 208)","(375, 292)",,"(391, 208)","(375, 302)","(375, 375)","(360, 177)"
"(313, 73)","(344, 146)","(328, 135)",,,"(375, 156)","(375, 208)",,"(375, 208)","(375, 292)",,"(391, 208)","(375, 302)","(375, 375)","(344, 177)"
"(391, 83)","(344, 146)","(328, 146)",,,"(375, 156)","(375, 208)",,"(375, 208)","(391, 292)",,"(391, 208)","(375, 302)","(375, 375)","(360, 177)"
"(328, 73)","(344, 146)","(328, 146)",,,"(391, 156)","(391, 156)",,"(375, 208)","(375, 292)","(375, 375)","(391, 198)","(375, 292)","(375, 375)","(375, 177)"
"(375, 83)","(360, 166)","(328, 146)","(313, 198)","(375, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 198)","(391, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
,"(360, 104)","(328, 135)",,"(375, 187)","(391, 156)","(375, 177)","(391, 187)","(375, 198)","(391, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
"(406, 83)","(360, 114)","(328, 135)",,"(375, 187)","(391, 156)","(391, 156)","(391, 187)","(375, 198)","(375, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
,"(360, 156)","(328, 135)",,"(375, 187)","(391, 146)","(391, 156)","(391, 187)","(375, 198)","(375, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
"(328, 73)","(360, 114)","(328, 135)",,"(375, 187)","(391, 146)","(391, 156)","(391, 187)","(375, 198)","(375, 292)",,"(391, 187)","(375, 292)","(375, 375)","(360, 156)"
"(328, 73)","(360, 114)","(328, 135)",,"(375, 187)","(391, 146)","(391, 156)","(391, 187)","(375, 198)","(391, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
"(328, 73)","(360, 114)","(328, 135)","(313, 198)","(391, 187)","(391, 146)","(391, 156)","(391, 187)","(375, 198)","(375, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
"(328, 73)","(344, 114)","(328, 135)",,"(391, 187)","(391, 146)","(391, 156)","(391, 187)","(375, 198)","(391, 292)",,"(391, 198)","(375, 292)","(375, 375)","(360, 166)"
