Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(528, 125)","(556, 203)","(528, 234)","(500, 313)","(473, 266)","(584, 234)","(528, 313)","(500, 266)","(612, 360)","(556, 485)","(584, 610)","(640, 360)","(584, 485)","(612, 626)","(584, 297)"
"(528, 140)","(556, 219)","(556, 234)","(500, 328)","(500, 281)","(556, 250)","(528, 328)","(500, 297)","(640, 375)","(556, 485)","(584, 610)","(640, 375)","(584, 485)","(612, 626)","(612, 313)"
"(528, 156)","(556, 234)","(556, 250)","(584, 328)","(500, 297)","(556, 250)","(528, 344)","(500, 297)","(640, 375)","(556, 485)","(584, 610)","(640, 375)","(556, 500)","(612, 626)","(612, 313)"
"(528, 172)","(556, 250)","(556, 266)","(556, 328)","(500, 313)","(556, 266)","(528, 360)","(473, 313)","(640, 391)","(556, 500)","(584, 610)","(640, 391)","(556, 500)","(612, 626)","(612, 328)"
"(528, 187)","(556, 266)","(556, 281)","(584, 344)","(500, 328)","(556, 281)","(528, 360)","(473, 328)","(667, 391)","(556, 485)","(584, 610)","(640, 406)","(556, 500)","(612, 626)","(612, 344)"
"(528, 187)","(556, 266)","(584, 297)","(556, 344)","(473, 328)","(556, 297)","(500, 375)","(473, 328)","(640, 406)","(556, 500)","(584, 610)","(640, 406)","(556, 500)","(612, 626)","(612, 344)"
"(528, 203)","(556, 281)","(584, 297)","(528, 391)","(473, 328)","(556, 297)","(500, 391)","(473, 344)","(640, 406)","(556, 500)","(584, 610)","(640, 422)","(556, 500)","(612, 626)","(612, 360)"
"(500, 219)","(556, 297)","(556, 313)","(528, 391)","(473, 344)","(556, 313)","(500, 406)","(473, 344)","(640, 422)","(556, 500)","(584, 610)","(640, 422)","(556, 500)","(612, 626)","(612, 375)"
"(500, 219)","(556, 297)","(556, 313)","(528, 406)","(473, 344)","(556, 328)","(500, 406)","(500, 360)","(640, 422)","(556, 500)","(584, 626)","(640, 422)","(556, 500)","(612, 626)","(612, 375)"
"(500, 234)","(556, 313)","(556, 328)","(528, 422)","(473, 344)","(556, 328)","(500, 422)","(500, 360)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(612, 626)","(612, 375)"
"(500, 234)","(556, 313)","(556, 328)","(528, 422)","(473, 360)","(556, 328)","(500, 422)","(500, 360)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(584, 626)","(612, 391)"
"(500, 234)","(556, 313)","(556, 344)","(528, 438)","(473, 375)","(556, 344)","(500, 438)","(473, 375)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(584, 626)","(612, 391)"
"(500, 250)","(556, 313)","(556, 344)","(500, 438)","(473, 375)","(556, 344)","(500, 438)","(473, 375)","(640, 453)","(556, 500)","(584, 626)","(640, 453)","(556, 500)","(584, 610)","(612, 391)"
"(500, 250)","(556, 328)","(556, 344)","(528, 438)","(473, 375)","(556, 344)","(500, 438)","(473, 375)","(640, 453)","(556, 500)","(584, 626)","(640, 453)","(556, 500)","(584, 610)","(612, 391)"
"(500, 250)","(556, 313)","(556, 344)","(528, 438)","(473, 375)","(556, 344)","(500, 438)","(473, 375)","(640, 438)","(528, 500)","(584, 626)","(640, 453)","(528, 500)","(584, 610)","(612, 391)"
"(500, 234)","(556, 313)","(556, 344)","(528, 438)","(473, 360)","(556, 344)","(500, 422)","(473, 375)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(584, 610)","(612, 391)"
"(500, 234)","(556, 313)","(556, 328)","(528, 422)","(473, 360)","(556, 328)","(500, 422)","(473, 360)","(640, 438)","(556, 500)","(584, 610)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 234)","(556, 297)","(556, 328)","(528, 422)","(473, 344)","(556, 328)","(500, 406)","(473, 360)","(640, 422)","(556, 500)","(584, 626)","(640, 422)","(556, 500)","(584, 626)","(612, 375)"
"(500, 219)","(556, 297)","(556, 313)","(556, 375)","(473, 344)","(556, 313)","(500, 406)","(473, 344)","(640, 422)","(556, 500)","(584, 610)","(640, 422)","(556, 500)","(612, 626)","(612, 375)"
"(528, 203)","(556, 281)","(556, 297)","(556, 360)","(473, 344)","(556, 297)","(500, 391)","(473, 344)","(640, 406)","(556, 500)","(584, 610)","(640, 406)","(556, 500)","(612, 626)","(612, 360)"
"(528, 187)","(556, 266)","(556, 281)","(500, 375)","(473, 328)","(556, 281)","(500, 375)","(473, 328)","(640, 406)","(556, 500)","(584, 610)","(640, 406)","(556, 500)","(612, 626)","(612, 344)"
"(528, 172)","(556, 250)","(556, 266)","(500, 360)","(473, 313)","(556, 266)","(500, 360)","(473, 313)","(640, 391)","(556, 500)","(584, 610)","(640, 391)","(556, 500)","(612, 626)","(612, 328)"
"(528, 156)","(556, 234)","(584, 250)","(584, 328)","(500, 313)","(556, 266)","(528, 344)","(473, 313)","(640, 375)","(556, 485)","(584, 610)","(640, 391)","(556, 500)","(612, 626)","(612, 328)"
"(528, 140)","(556, 219)","(556, 250)","(556, 297)","(500, 297)","(556, 250)","(528, 328)","(500, 297)","(640, 375)","(556, 485)","(584, 610)","(640, 375)","(556, 485)","(612, 626)","(584, 313)"
"(556, 125)","(556, 203)","(556, 234)","(584, 297)","(473, 266)","(556, 234)","(528, 313)","(500, 266)","(612, 375)","(556, 485)","(584, 610)","(640, 375)","(556, 485)","(612, 626)","(584, 297)"
"(556, 109)","(556, 187)","(556, 219)","(528, 297)","(528, 281)","(556, 219)","(528, 297)","(500, 266)","(612, 360)","(556, 485)","(584, 610)","(612, 360)","(556, 485)","(612, 626)","(584, 297)"
"(556, 109)","(556, 172)","(528, 203)","(528, 281)",,"(556, 203)","(528, 297)","(612, 219)","(584, 360)","(556, 485)","(584, 610)","(612, 360)","(556, 485)","(612, 626)","(556, 281)"
"(556, 93)","(556, 172)","(556, 203)","(556, 281)",,"(584, 187)","(584, 234)","(612, 203)","(556, 344)","(556, 485)","(612, 626)","(473, 344)","(528, 485)","(612, 626)","(556, 266)"
"(556, 93)","(556, 156)","(556, 187)","(556, 281)","(528, 281)","(556, 187)","(445, 266)",,"(528, 344)","(556, 485)","(584, 626)","(473, 344)","(528, 485)","(612, 626)","(528, 266)"
"(556, 78)","(584, 156)","(556, 187)","(556, 266)","(500, 313)","(584, 187)","(528, 266)","(500, 313)","(556, 344)","(556, 485)","(584, 626)","(500, 344)","(445, 438)","(473, 516)","(584, 266)"
"(584, 78)","(556, 156)","(584, 187)","(528, 266)",,"(556, 187)","(528, 266)","(528, 203)","(500, 344)","(556, 485)","(584, 626)","(473, 328)","(584, 500)","(473, 500)","(500, 250)"
"(584, 78)","(556, 172)","(584, 172)","(556, 250)","(528, 281)","(556, 172)","(528, 250)","(528, 297)","(500, 328)","(556, 500)","(584, 626)","(473, 328)","(584, 500)",,"(500, 250)"
"(584, 78)","(584, 156)","(584, 172)","(556, 250)","(500, 297)","(556, 172)","(528, 234)","(528, 281)","(500, 328)","(584, 485)","(584, 626)","(473, 328)","(445, 422)","(473, 500)","(528, 250)"
"(584, 78)","(584, 156)","(584, 187)","(528, 250)","(500, 297)","(584, 172)","(528, 250)","(528, 281)","(528, 344)","(584, 485)","(584, 626)","(473, 344)","(445, 438)","(473, 500)","(556, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(500, 297)","(556, 172)","(528, 250)","(500, 281)","(500, 328)","(584, 485)","(612, 626)","(473, 328)","(445, 438)","(473, 500)","(528, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(500, 266)","(584, 172)","(556, 250)","(500, 281)","(556, 328)","(584, 485)","(584, 626)","(528, 328)","(445, 438)","(473, 500)","(556, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)",,"(584, 172)","(556, 250)","(500, 250)","(528, 344)","(584, 485)","(612, 626)","(500, 344)","(584, 485)","(473, 500)","(556, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 203)","(584, 187)","(556, 250)","(528, 203)","(528, 344)","(584, 485)","(612, 626)","(556, 328)","(612, 485)","(473, 500)","(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 203)","(584, 187)","(556, 266)","(528, 203)","(528, 344)","(584, 485)","(612, 626)","(556, 328)","(584, 485)","(473, 500)","(556, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 234)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(528, 344)","(584, 485)","(612, 626)","(500, 344)","(612, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(584, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(500, 328)","(612, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(528, 328)","(612, 485)",,"(584, 250)"
"(584, 78)","(612, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(500, 328)","(612, 485)",,"(584, 250)"
"(584, 78)","(612, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(584, 266)"
"(584, 78)","(612, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(528, 328)","(584, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 234)","(528, 219)","(612, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(556, 328)","(584, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 234)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(500, 344)","(584, 500)","(612, 626)","(528, 344)","(584, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 234)","(528, 203)","(584, 187)","(556, 266)","(528, 203)","(528, 344)","(584, 485)","(612, 626)","(556, 344)","(584, 485)",,"(556, 250)"
"(584, 78)","(584, 156)","(584, 172)","(556, 234)","(528, 203)","(584, 187)","(556, 266)","(528, 203)","(556, 328)","(584, 485)","(612, 626)","(556, 328)","(612, 485)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 328)","(584, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(473, 360)","(612, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 203)","(584, 172)","(556, 266)","(528, 203)","(528, 360)","(584, 485)","(612, 626)","(473, 360)","(500, 485)",,"(528, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 281)","(584, 187)","(556, 250)","(556, 297)","(528, 360)","(584, 485)","(612, 626)","(473, 360)","(473, 469)","(473, 500)","(528, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 266)","(500, 266)","(556, 187)","(528, 266)",,"(528, 360)","(584, 485)","(612, 626)","(473, 360)","(584, 500)",,"(528, 266)"
"(556, 93)","(556, 172)","(556, 187)","(528, 266)","(500, 313)","(584, 187)","(528, 266)",,"(556, 360)","(556, 485)","(612, 626)","(500, 360)","(584, 500)","(612, 594)","(556, 266)"
"(556, 93)","(556, 172)","(556, 187)","(556, 266)","(500, 266)","(584, 187)","(528, 281)","(473, 250)","(556, 360)","(556, 485)","(612, 626)","(528, 344)","(556, 485)","(612, 610)","(556, 266)"
"(556, 109)","(556, 187)","(556, 203)","(528, 281)","(500, 344)","(584, 203)","(528, 281)",,"(612, 360)","(556, 485)","(612, 626)","(584, 360)","(584, 485)","(612, 610)","(584, 281)"
"(556, 109)","(556, 187)","(528, 219)","(584, 281)","(500, 281)","(584, 219)","(528, 297)","(473, 266)","(612, 344)","(445, 360)","(584, 610)","(612, 360)","(556, 485)","(612, 626)","(584, 281)"
"(556, 125)","(556, 203)","(556, 219)","(528, 281)","(500, 266)","(556, 234)","(528, 313)","(500, 266)","(528, 360)","(556, 485)","(584, 610)","(640, 360)","(556, 485)","(612, 610)","(556, 297)"
"(528, 140)","(556, 219)","(556, 234)","(612, 297)","(500, 281)","(556, 234)","(528, 328)","(500, 281)","(640, 375)","(556, 485)","(612, 610)","(640, 375)","(556, 485)","(612, 626)","(612, 297)"
"(528, 140)","(556, 234)","(556, 250)","(556, 297)","(500, 297)","(556, 250)","(528, 344)","(500, 313)","(640, 375)","(556, 485)","(612, 610)","(640, 375)","(584, 485)","(612, 626)","(612, 313)"
"(528, 156)","(556, 234)","(556, 266)","(556, 313)","(500, 297)","(556, 266)","(528, 344)","(500, 297)","(640, 391)","(556, 500)","(584, 610)","(667, 391)","(556, 500)","(612, 626)","(612, 328)"
"(528, 172)","(556, 250)","(556, 266)","(528, 360)","(473, 313)","(556, 266)","(528, 360)","(500, 313)","(640, 391)","(556, 500)","(584, 610)","(667, 391)","(556, 500)","(612, 626)","(612, 328)"
"(528, 187)","(556, 266)","(556, 281)","(528, 375)","(500, 328)","(556, 281)","(528, 375)","(500, 328)","(640, 406)","(556, 500)","(584, 610)","(667, 406)","(556, 500)","(612, 626)","(612, 344)"
"(528, 203)","(556, 281)","(556, 297)","(528, 391)","(500, 344)","(556, 297)","(528, 391)","(500, 344)","(640, 406)","(556, 500)","(584, 626)","(667, 406)","(556, 500)","(612, 626)","(612, 360)"
"(528, 219)","(556, 281)","(584, 313)","(528, 391)","(473, 344)","(556, 297)","(528, 391)","(473, 344)","(667, 422)","(556, 500)","(584, 610)","(667, 422)","(556, 500)","(612, 626)","(612, 360)"
"(500, 219)","(556, 297)","(584, 313)","(528, 406)","(473, 344)","(556, 313)","(528, 406)","(473, 360)","(667, 422)","(556, 500)","(584, 610)","(667, 422)","(556, 500)","(612, 626)","(612, 375)"
"(500, 234)","(556, 297)","(584, 328)","(528, 406)","(473, 360)","(556, 328)","(528, 406)","(473, 360)","(667, 422)","(556, 500)","(584, 610)","(640, 438)","(556, 500)","(612, 626)","(612, 375)"
"(500, 234)","(556, 313)","(584, 328)","(528, 422)","(473, 360)","(556, 328)","(528, 422)","(500, 360)","(667, 438)","(556, 500)","(584, 610)","(640, 438)","(556, 500)","(612, 626)","(612, 375)"
"(500, 250)","(556, 313)","(584, 344)","(528, 422)","(473, 375)","(556, 344)","(528, 422)","(473, 375)","(667, 438)","(556, 500)","(584, 610)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 250)","(556, 328)","(556, 344)","(528, 422)","(473, 360)","(556, 344)","(528, 422)","(500, 360)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 250)","(556, 328)","(556, 344)","(528, 422)","(473, 360)","(556, 344)","(528, 422)","(500, 360)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 250)","(556, 328)","(556, 344)","(528, 406)","(473, 360)","(556, 344)","(528, 422)","(500, 360)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 250)","(556, 313)","(556, 344)","(528, 406)","(473, 391)","(556, 344)","(528, 406)","(473, 391)","(640, 438)","(556, 500)","(584, 626)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 234)","(556, 313)","(556, 328)","(528, 422)","(473, 360)","(556, 328)","(528, 422)","(473, 375)","(640, 438)","(556, 500)","(584, 610)","(640, 438)","(556, 500)","(612, 626)","(612, 391)"
"(500, 234)","(556, 297)","(556, 328)","(528, 422)","(473, 360)","(556, 328)","(500, 422)","(500, 344)","(640, 422)","(556, 500)","(612, 626)","(640, 438)","(556, 500)","(612, 626)","(612, 375)"
"(528, 219)","(556, 297)","(556, 313)","(528, 406)","(473, 360)","(556, 313)","(528, 406)","(473, 360)","(640, 422)","(556, 500)","(584, 610)","(640, 422)","(556, 500)","(612, 626)","(612, 375)"
"(528, 203)","(556, 281)","(556, 297)","(528, 391)","(473, 344)","(556, 297)","(528, 391)","(473, 344)","(640, 406)","(556, 500)","(584, 610)","(640, 406)","(556, 500)","(612, 626)","(612, 360)"
"(528, 187)","(556, 266)","(556, 297)","(528, 375)","(473, 328)","(556, 297)","(528, 375)","(473, 328)","(640, 406)","(556, 500)","(584, 610)","(640, 406)","(556, 500)","(612, 626)","(612, 344)"
"(528, 172)","(556, 250)","(556, 281)","(528, 360)","(473, 313)","(556, 281)","(528, 360)","(473, 313)","(640, 391)","(556, 500)","(584, 610)","(640, 391)","(556, 500)","(612, 626)","(612, 344)"
"(528, 156)","(556, 234)","(556, 266)","(528, 344)","(473, 297)","(556, 266)","(528, 360)","(473, 297)","(640, 375)","(556, 485)","(612, 626)","(640, 391)","(556, 485)","(612, 610)","(612, 328)"
"(528, 140)","(556, 219)","(556, 250)","(500, 344)","(500, 297)","(556, 250)","(528, 344)","(500, 297)","(640, 375)","(556, 485)","(612, 626)","(640, 375)","(556, 485)","(612, 626)","(612, 313)"
"(528, 140)","(556, 219)","(556, 234)","(500, 328)","(500, 266)","(556, 234)","(528, 328)","(500, 266)","(612, 375)","(556, 485)","(612, 626)","(640, 360)","(556, 485)","(612, 626)","(584, 313)"
"(556, 125)","(556, 203)","(556, 219)","(528, 313)","(612, 250)","(556, 219)","(528, 313)","(500, 266)","(612, 360)","(556, 485)","(612, 626)","(640, 360)","(556, 485)",,"(584, 297)"
"(556, 109)","(556, 187)","(528, 203)","(528, 297)","(528, 297)","(584, 203)","(556, 297)","(640, 313)","(612, 360)","(556, 485)","(584, 610)","(612, 360)","(556, 485)","(612, 626)","(584, 281)"
"(556, 93)","(556, 172)","(528, 203)","(528, 281)","(500, 234)","(584, 203)","(528, 297)","(500, 250)","(584, 360)","(556, 485)","(584, 610)","(612, 344)","(556, 485)","(612, 626)","(584, 281)"
"(556, 93)","(556, 172)","(584, 187)","(556, 281)","(500, 234)","(556, 187)","(528, 281)","(500, 234)","(528, 360)","(556, 485)","(612, 626)","(473, 360)","(556, 485)",,"(528, 266)"
"(584, 93)","(556, 156)","(556, 187)","(556, 281)","(528, 344)","(556, 187)","(528, 281)","(528, 328)","(556, 344)","(556, 485)","(612, 626)","(473, 360)","(528, 485)","(612, 610)","(556, 266)"
"(584, 78)","(556, 156)","(584, 187)","(556, 266)","(500, 219)","(556, 187)","(528, 266)","(500, 219)","(528, 344)","(556, 485)","(584, 626)","(473, 344)","(584, 485)",,"(528, 266)"
"(584, 78)","(556, 156)","(584, 187)","(556, 234)","(528, 281)","(556, 187)","(528, 266)","(528, 297)","(500, 328)","(556, 485)","(612, 626)","(473, 344)","(584, 485)",,"(500, 266)"
"(584, 78)","(556, 156)","(556, 187)","(528, 266)","(528, 219)","(556, 187)","(528, 266)","(528, 219)","(500, 344)","(584, 485)","(612, 626)","(473, 344)","(584, 485)",,"(500, 266)"
"(584, 78)","(556, 156)","(584, 172)","(556, 250)","(500, 219)","(584, 172)","(528, 266)","(528, 219)","(500, 328)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(528, 250)"
"(584, 78)","(584, 156)","(584, 172)","(556, 250)","(500, 219)","(584, 172)","(528, 266)","(528, 219)","(556, 328)","(584, 485)","(612, 626)","(500, 328)","(473, 453)","(473, 500)","(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(500, 203)","(584, 172)","(556, 266)","(528, 203)","(528, 328)","(584, 485)","(612, 626)","(500, 313)","(473, 453)","(473, 500)","(556, 250)"
"(584, 78)","(584, 156)","(584, 172)","(556, 234)","(528, 203)","(584, 172)","(556, 266)","(528, 203)","(556, 344)","(584, 485)","(612, 626)","(528, 328)","(473, 453)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 172)","(556, 234)","(528, 219)","(584, 172)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(473, 453)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 172)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(584, 328)","(612, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 172)","(556, 266)","(500, 219)","(556, 344)","(584, 485)","(612, 626)","(584, 328)","(612, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(556, 328)","(612, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 234)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(556, 328)","(612, 469)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(584, 328)","(584, 485)","(612, 626)","(500, 328)","(500, 453)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 234)","(584, 187)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(584, 328)","(612, 469)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 234)","(584, 187)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(584, 328)","(584, 469)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(500, 328)","(584, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(584, 328)","(612, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 187)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(584, 328)","(584, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 172)","(556, 266)","(528, 219)","(584, 344)","(584, 485)","(612, 626)","(584, 328)","(584, 485)",,"(584, 266)"
"(584, 78)","(584, 156)","(584, 172)","(556, 250)","(528, 234)","(584, 172)","(556, 266)","(500, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(612, 500)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 172)","(556, 250)","(528, 219)","(584, 172)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(612, 500)",,"(584, 250)"
"(584, 78)","(584, 156)","(584, 187)","(556, 250)","(528, 219)","(584, 172)","(556, 266)","(528, 219)","(556, 344)","(584, 485)","(612, 626)","(500, 328)","(500, 469)",,"(584, 250)"
"(584, 78)","(584, 156)","(556, 172)","(556, 250)","(500, 219)","(584, 187)","(556, 266)","(500, 219)","(500, 344)","(584, 485)","(612, 626)","(473, 344)","(500, 469)",,"(556, 250)"
