Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(391, 83)","(391, 125)","(375, 135)","(344, 177)","(328, 198)","(391, 135)","(360, 177)","(375, 208)","(375, 219)","(375, 302)","(375, 386)","(375, 219)","(375, 302)","(375, 375)","(375, 177)"
"(391, 83)","(391, 125)","(375, 135)","(344, 177)","(328, 208)","(391, 135)","(360, 177)","(328, 198)","(375, 219)","(375, 302)","(375, 386)","(375, 219)","(375, 302)","(375, 375)","(375, 177)"
"(391, 83)","(391, 125)","(375, 135)","(344, 177)","(328, 208)","(391, 135)","(360, 177)","(328, 198)","(375, 219)","(375, 302)","(375, 386)","(375, 219)","(375, 302)","(375, 375)","(375, 177)"
"(391, 83)","(391, 125)","(375, 135)","(344, 166)","(391, 135)","(391, 146)","(391, 177)","(375, 135)","(375, 229)","(375, 302)","(375, 386)","(375, 229)","(375, 302)","(375, 375)","(375, 187)"
"(391, 83)","(391, 125)","(375, 135)","(360, 166)","(344, 187)","(391, 135)","(406, 177)","(406, 208)","(375, 229)","(375, 302)","(375, 386)","(375, 229)","(375, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 125)","(375, 146)","(360, 187)","(344, 219)","(391, 135)","(360, 177)",,"(375, 229)","(360, 302)","(375, 386)","(375, 229)","(375, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 125)","(375, 135)","(360, 166)","(360, 219)","(391, 135)","(391, 177)","(391, 208)","(375, 240)","(360, 302)","(375, 386)","(375, 229)","(375, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 125)","(375, 146)","(375, 187)","(375, 219)","(391, 135)","(375, 177)","(391, 219)","(375, 229)","(360, 302)","(375, 386)","(375, 229)","(375, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 125)","(375, 135)","(391, 177)","(422, 177)","(375, 135)","(391, 177)","(391, 208)","(375, 219)","(360, 302)","(375, 386)","(375, 219)","(360, 302)","(375, 375)","(375, 177)"
"(406, 83)","(391, 125)","(391, 135)","(406, 177)","(438, 166)","(375, 135)","(375, 177)","(406, 177)","(375, 219)","(360, 302)","(375, 386)","(360, 219)","(360, 302)","(375, 375)","(375, 177)"
"(406, 83)","(391, 125)","(391, 135)","(406, 166)","(453, 177)","(375, 135)","(391, 177)","(406, 198)","(375, 219)","(360, 302)","(375, 386)","(375, 219)","(375, 302)","(375, 375)","(375, 177)"
"(406, 83)","(391, 125)","(391, 146)","(422, 166)","(453, 208)","(375, 135)","(391, 177)","(406, 198)","(360, 229)","(360, 302)","(375, 386)","(360, 219)","(360, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 125)","(391, 135)","(438, 166)","(469, 198)","(375, 135)","(406, 177)","(453, 208)","(360, 229)","(360, 302)","(360, 386)","(360, 219)","(360, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 125)","(391, 146)","(438, 166)","(469, 187)","(375, 146)","(406, 177)","(453, 219)","(360, 229)","(360, 302)","(360, 386)","(360, 219)","(360, 302)","(375, 365)","(375, 187)"
"(406, 83)","(391, 135)","(391, 135)","(438, 166)","(485, 187)","(391, 146)","(422, 187)","(469, 208)","(360, 229)","(360, 302)","(360, 386)","(360, 229)","(360, 302)","(375, 375)","(375, 187)"
"(406, 83)","(391, 135)","(391, 146)","(438, 166)","(485, 187)","(391, 146)","(422, 187)","(469, 208)","(344, 229)","(360, 302)","(360, 386)","(344, 229)","(360, 302)","(375, 375)","(375, 187)"
"(406, 93)","(391, 135)","(391, 146)","(453, 166)","(500, 187)","(391, 146)","(438, 187)","(485, 208)","(344, 229)","(360, 302)","(360, 386)","(344, 229)","(360, 302)","(375, 375)","(375, 187)"
"(406, 93)","(391, 135)","(391, 146)","(453, 166)","(500, 187)","(391, 146)","(438, 187)","(485, 198)","(344, 229)","(360, 302)","(360, 386)","(344, 229)","(375, 302)","(375, 375)","(375, 187)"
"(422, 93)","(406, 135)","(391, 146)","(453, 166)","(500, 187)","(391, 146)","(438, 187)","(485, 198)","(344, 229)","(360, 302)","(375, 386)","(344, 229)","(375, 302)","(375, 375)","(375, 187)"
"(406, 104)","(406, 146)","(406, 156)","(453, 177)","(500, 187)","(391, 156)","(438, 187)","(500, 198)","(344, 229)","(360, 302)","(360, 386)","(344, 229)","(375, 302)","(375, 375)","(375, 198)"
"(422, 104)","(406, 146)","(406, 156)","(453, 177)","(500, 198)","(391, 156)","(438, 187)","(500, 198)","(344, 240)","(375, 302)","(360, 386)","(344, 229)","(375, 302)","(375, 375)","(375, 198)"
"(422, 114)","(406, 156)","(406, 166)","(453, 177)","(500, 198)","(391, 166)","(438, 187)","(500, 198)","(328, 240)","(375, 302)","(360, 386)","(344, 240)","(375, 302)","(375, 375)","(375, 198)"
"(422, 114)","(406, 156)","(406, 166)","(453, 187)","(500, 198)","(391, 166)","(453, 198)","(500, 198)","(328, 240)","(391, 302)","(375, 386)","(344, 240)","(375, 302)","(375, 375)","(375, 208)"
"(422, 125)","(406, 166)","(406, 177)","(453, 198)","(500, 208)","(391, 177)","(438, 208)","(485, 208)","(328, 250)","(391, 313)","(375, 386)","(344, 250)","(391, 302)","(375, 375)","(360, 208)"
"(422, 125)","(406, 177)","(406, 187)","(453, 208)","(500, 208)","(391, 177)","(438, 208)","(500, 208)","(328, 250)","(391, 313)","(375, 386)","(344, 250)","(391, 302)","(375, 375)","(375, 219)"
"(422, 135)","(406, 177)","(391, 187)","(453, 208)","(500, 219)","(391, 187)","(438, 219)","(469, 208)","(328, 260)","(391, 313)","(375, 386)","(344, 260)","(391, 302)","(375, 365)","(375, 229)"
"(422, 146)","(406, 187)","(406, 198)","(438, 219)","(485, 219)","(391, 198)","(438, 219)","(469, 219)","(328, 271)","(391, 313)","(375, 386)","(328, 260)","(391, 313)","(375, 365)","(375, 229)"
"(422, 146)","(406, 198)","(391, 208)","(453, 219)","(485, 219)","(391, 198)","(438, 219)","(485, 219)","(328, 271)","(406, 313)","(375, 386)","(328, 271)","(391, 313)","(375, 365)","(360, 240)"
"(422, 156)","(406, 198)","(391, 208)","(438, 219)","(469, 219)","(391, 208)","(438, 229)","(469, 219)","(328, 281)","(406, 313)","(375, 386)","(328, 281)","(391, 313)","(375, 365)","(360, 250)"
"(422, 156)","(406, 208)","(391, 219)","(453, 229)","(500, 229)","(391, 208)","(453, 229)","(485, 229)","(328, 292)","(406, 313)","(375, 386)","(328, 281)","(391, 313)","(375, 365)","(360, 250)"
"(422, 166)","(406, 208)","(391, 219)","(438, 229)","(469, 219)","(391, 219)","(360, 260)","(453, 219)","(328, 292)","(406, 313)","(375, 386)","(328, 292)","(391, 313)","(375, 365)","(360, 260)"
"(422, 166)","(406, 219)","(406, 229)","(453, 240)","(500, 240)","(391, 229)","(438, 240)","(469, 229)","(328, 302)","(406, 313)","(375, 386)","(328, 292)","(391, 323)","(375, 365)","(360, 260)"
"(422, 177)","(406, 219)","(391, 229)","(453, 240)","(516, 240)","(406, 229)","(453, 240)","(500, 240)","(328, 302)","(406, 313)","(375, 386)","(328, 302)","(375, 344)","(375, 354)","(375, 271)"
"(422, 177)","(406, 229)","(391, 240)","(453, 240)","(516, 240)","(406, 229)","(453, 240)","(500, 240)","(328, 313)","(406, 313)","(375, 386)","(344, 302)","(391, 344)","(406, 344)","(375, 271)"
"(422, 187)","(406, 229)","(406, 240)","(453, 250)","(516, 250)","(391, 240)","(453, 250)","(500, 250)","(328, 313)","(406, 313)","(375, 386)","(328, 313)","(375, 344)","(375, 365)","(360, 281)"
"(422, 187)","(406, 229)","(391, 240)","(453, 250)","(516, 250)","(406, 240)","(453, 250)","(500, 250)","(328, 313)","(406, 313)","(375, 386)","(328, 313)","(375, 344)","(375, 365)","(375, 281)"
"(422, 187)","(406, 229)","(406, 250)","(453, 260)","(516, 250)","(391, 240)","(453, 260)","(500, 250)","(328, 323)","(406, 313)","(375, 386)","(328, 313)","(391, 302)","(375, 365)","(375, 281)"
"(422, 187)","(406, 240)","(406, 250)","(453, 260)","(516, 250)","(391, 240)","(453, 260)","(500, 250)","(328, 323)","(406, 313)","(375, 386)","(328, 313)","(391, 302)","(375, 365)","(375, 281)"
"(422, 187)","(406, 229)","(406, 250)","(453, 250)","(516, 250)","(391, 240)","(453, 260)","(500, 250)","(328, 323)","(406, 313)","(375, 386)","(328, 313)","(391, 302)","(375, 365)","(360, 281)"
"(422, 187)","(406, 229)","(391, 240)","(453, 250)","(516, 250)","(391, 240)","(453, 250)","(500, 250)","(328, 313)","(406, 313)","(375, 386)","(328, 313)","(375, 344)","(375, 365)","(375, 281)"
"(422, 187)","(406, 229)","(406, 240)","(453, 250)","(500, 250)","(391, 240)","(438, 260)","(453, 240)","(328, 313)","(406, 313)","(375, 386)","(328, 313)","(391, 344)","(406, 344)","(360, 281)"
"(422, 177)","(406, 229)","(406, 240)","(453, 250)","(516, 240)","(391, 240)","(438, 240)","(453, 229)","(328, 313)","(406, 313)","(375, 386)","(328, 302)","(391, 344)","(406, 344)","(375, 271)"
"(422, 177)","(406, 229)","(391, 229)","(453, 250)","(516, 240)","(391, 229)","(438, 250)","(453, 229)","(328, 302)","(406, 313)","(375, 386)","(328, 302)","(375, 344)","(406, 344)","(375, 271)"
"(422, 166)","(406, 219)","(406, 229)","(453, 240)","(516, 229)","(391, 229)","(453, 240)","(469, 229)","(328, 302)","(406, 313)","(375, 386)","(328, 292)","(391, 323)","(375, 365)","(360, 260)"
"(406, 166)","(406, 219)","(391, 219)","(453, 240)","(485, 229)","(391, 219)","(438, 229)","(485, 229)","(328, 292)","(406, 313)","(375, 386)","(328, 292)","(391, 313)","(375, 365)","(360, 260)"
"(406, 156)","(406, 208)","(406, 219)","(453, 240)","(485, 229)","(391, 208)","(438, 229)","(469, 219)","(328, 292)","(406, 313)","(375, 386)","(328, 281)","(391, 313)","(375, 365)","(360, 250)"
"(406, 156)","(391, 198)","(391, 208)","(438, 229)","(485, 229)","(391, 208)","(422, 229)","(469, 229)","(328, 281)","(406, 313)","(375, 386)","(328, 281)","(391, 313)","(375, 365)","(360, 250)"
"(406, 146)","(391, 187)","(391, 198)","(438, 219)","(485, 208)","(391, 208)","(438, 229)","(485, 219)","(328, 281)","(406, 313)","(375, 386)","(344, 271)","(391, 313)","(375, 375)","(360, 240)"
"(406, 135)","(391, 187)","(391, 198)","(438, 229)","(469, 208)","(391, 198)","(438, 219)","(469, 208)","(344, 271)","(406, 313)","(375, 386)","(344, 271)","(391, 313)","(375, 365)","(375, 229)"
"(406, 125)","(391, 177)","(391, 187)","(438, 219)","(453, 198)","(391, 187)","(438, 219)","(453, 208)","(344, 260)","(406, 313)","(375, 386)","(344, 260)","(391, 302)","(375, 375)","(375, 229)"
"(406, 125)","(391, 166)","(391, 177)","(438, 208)","(453, 198)","(391, 177)","(422, 219)","(453, 198)","(344, 260)","(391, 313)","(375, 386)","(344, 260)","(391, 302)","(375, 365)","(375, 219)"
"(406, 114)","(391, 156)","(391, 177)","(438, 208)","(453, 177)","(391, 177)","(422, 198)","(453, 177)","(344, 250)","(391, 313)","(375, 386)","(344, 250)","(391, 302)","(375, 365)","(360, 208)"
"(406, 104)","(391, 156)","(391, 166)","(422, 198)","(438, 177)","(375, 166)","(406, 187)","(422, 166)","(344, 240)","(391, 313)","(375, 386)","(344, 240)","(391, 302)","(375, 375)","(360, 208)"
"(391, 104)","(391, 146)","(391, 156)","(422, 187)","(453, 166)","(375, 156)","(406, 177)","(438, 166)","(344, 240)","(391, 313)","(375, 386)","(344, 240)","(391, 302)","(375, 375)","(375, 198)"
"(391, 93)","(391, 135)","(391, 156)","(422, 177)","(438, 156)","(375, 156)","(391, 177)","(438, 156)","(360, 229)","(375, 313)","(375, 386)","(344, 229)","(375, 302)","(375, 375)","(375, 198)"
"(391, 93)","(391, 135)","(391, 146)","(422, 177)","(438, 156)","(375, 146)","(391, 177)","(438, 156)","(360, 229)","(375, 302)","(375, 386)","(344, 229)","(375, 302)","(375, 375)","(375, 187)"
"(391, 83)","(391, 135)","(375, 146)","(406, 177)","(422, 156)","(406, 146)","(406, 177)","(438, 156)","(360, 229)","(375, 302)","(375, 386)","(375, 229)","(375, 302)","(375, 375)","(375, 187)"
"(391, 83)","(391, 125)","(375, 146)","(406, 177)","(422, 156)","(406, 135)","(422, 166)","(438, 156)","(360, 229)","(375, 302)","(375, 386)","(375, 219)","(375, 302)","(375, 375)","(375, 177)"
