,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,391.0,406.0,375.0,375.0,406.0,422.0,422.0,438.0,344.0,391.0,375.0,391.0,391.0,391.0,391.0,125.0,166.0,166.0,208.0,198.0,166.0,198.0,187.0,229.0,292.0,354.0,229.0,292.0,313.0,198.0
1,391.0,391.0,375.0,391.0,406.0,422.0,406.0,438.0,344.0,391.0,375.0,391.0,391.0,375.0,391.0,125.0,166.0,166.0,208.0,198.0,177.0,208.0,187.0,229.0,292.0,354.0,240.0,292.0,344.0,208.0
2,391.0,391.0,375.0,375.0,391.0,422.0,406.0,422.0,344.0,375.0,375.0,375.0,391.0,391.0,375.0,125.0,166.0,177.0,208.0,187.0,177.0,208.0,187.0,229.0,292.0,354.0,240.0,292.0,313.0,208.0
3,391.0,391.0,375.0,360.0,391.0,422.0,406.0,422.0,344.0,375.0,375.0,375.0,391.0,375.0,375.0,135.0,166.0,177.0,208.0,198.0,177.0,219.0,187.0,240.0,292.0,354.0,240.0,292.0,344.0,208.0
4,391.0,391.0,375.0,360.0,391.0,422.0,406.0,406.0,344.0,391.0,375.0,375.0,391.0,375.0,375.0,135.0,177.0,177.0,219.0,198.0,187.0,219.0,198.0,240.0,292.0,354.0,240.0,292.0,344.0,208.0
5,406.0,406.0,375.0,360.0,375.0,422.0,406.0,422.0,344.0,391.0,375.0,375.0,391.0,391.0,375.0,135.0,177.0,187.0,219.0,229.0,187.0,219.0,198.0,240.0,292.0,354.0,250.0,292.0,313.0,219.0
6,406.0,391.0,375.0,360.0,406.0,406.0,406.0,422.0,344.0,391.0,375.0,375.0,391.0,375.0,375.0,146.0,187.0,187.0,229.0,208.0,187.0,229.0,198.0,240.0,292.0,354.0,250.0,292.0,344.0,219.0
7,406.0,391.0,375.0,360.0,406.0,406.0,406.0,438.0,344.0,391.0,375.0,375.0,391.0,375.0,375.0,146.0,187.0,187.0,229.0,208.0,187.0,229.0,198.0,250.0,292.0,354.0,250.0,292.0,344.0,219.0
8,406.0,391.0,375.0,360.0,406.0,406.0,406.0,422.0,344.0,391.0,375.0,375.0,391.0,391.0,375.0,146.0,187.0,198.0,229.0,219.0,198.0,229.0,198.0,250.0,292.0,354.0,250.0,292.0,313.0,219.0
9,406.0,406.0,375.0,360.0,406.0,422.0,422.0,438.0,344.0,391.0,375.0,375.0,391.0,375.0,375.0,156.0,198.0,198.0,240.0,219.0,198.0,240.0,208.0,250.0,292.0,354.0,250.0,292.0,344.0,229.0
10,406.0,406.0,375.0,360.0,406.0,422.0,422.0,438.0,344.0,391.0,375.0,375.0,391.0,391.0,375.0,156.0,198.0,198.0,240.0,229.0,198.0,240.0,219.0,250.0,292.0,354.0,260.0,292.0,313.0,229.0
11,406.0,406.0,375.0,360.0,391.0,422.0,422.0,391.0,344.0,391.0,375.0,375.0,391.0,391.0,375.0,156.0,198.0,208.0,240.0,219.0,208.0,240.0,219.0,260.0,292.0,354.0,260.0,292.0,313.0,229.0
12,406.0,406.0,375.0,360.0,360.0,422.0,422.0,391.0,344.0,391.0,375.0,391.0,391.0,375.0,391.0,166.0,198.0,208.0,240.0,240.0,208.0,250.0,229.0,260.0,292.0,354.0,260.0,292.0,344.0,240.0
