,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,612.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,667.0,612.0,640.0,695.0,612.0,612.0,516.0,485.0,485.0,532.0,187.0,485.0,532.0,187.0,391.0,266.0,626.0,391.0,266.0,626.0,422.0
1,612.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,667.0,612.0,640.0,695.0,612.0,612.0,516.0,485.0,485.0,532.0,187.0,485.0,532.0,187.0,391.0,266.0,626.0,391.0,266.0,626.0,422.0
2,612.0,640.0,640.0,612.0,612.0,640.0,695.0,612.0,640.0,612.0,612.0,640.0,640.0,612.0,640.0,516.0,485.0,500.0,532.0,187.0,485.0,250.0,187.0,375.0,516.0,626.0,391.0,281.0,626.0,438.0
3,612.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,612.0,612.0,584.0,516.0,485.0,516.0,532.0,187.0,485.0,563.0,187.0,391.0,516.0,626.0,391.0,516.0,626.0,422.0
4,612.0,612.0,640.0,695.0,612.0,640.0,695.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,187.0,203.0,266.0,219.0,219.0,266.0,234.0,375.0,516.0,626.0,391.0,516.0,626.0,281.0
5,612.0,612.0,640.0,695.0,640.0,612.0,612.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,250.0,234.0,375.0,516.0,626.0,375.0,500.0,626.0,281.0
6,612.0,612.0,640.0,695.0,640.0,612.0,612.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,250.0,234.0,375.0,516.0,626.0,375.0,500.0,626.0,281.0
7,612.0,612.0,640.0,695.0,667.0,612.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,250.0,219.0,375.0,500.0,626.0,375.0,500.0,626.0,281.0
8,612.0,640.0,640.0,695.0,667.0,612.0,612.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,172.0,203.0,266.0,219.0,203.0,266.0,219.0,375.0,500.0,626.0,375.0,500.0,626.0,281.0
9,612.0,640.0,640.0,695.0,695.0,612.0,640.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,250.0,219.0,360.0,500.0,626.0,360.0,500.0,626.0,281.0
10,612.0,640.0,640.0,695.0,667.0,612.0,695.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,266.0,234.0,360.0,485.0,626.0,360.0,485.0,626.0,281.0
11,612.0,640.0,640.0,695.0,667.0,612.0,695.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,266.0,234.0,360.0,485.0,626.0,360.0,500.0,626.0,281.0
12,612.0,640.0,667.0,695.0,667.0,612.0,695.0,667.0,640.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,187.0,203.0,266.0,250.0,203.0,266.0,250.0,313.0,485.0,626.0,313.0,500.0,626.0,266.0
13,640.0,640.0,640.0,695.0,667.0,640.0,695.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,266.0,234.0,375.0,500.0,626.0,360.0,485.0,626.0,281.0
14,640.0,640.0,667.0,695.0,667.0,612.0,640.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,612.0,109.0,187.0,219.0,266.0,266.0,219.0,250.0,250.0,375.0,500.0,626.0,375.0,485.0,626.0,297.0
