,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,406.0,391.0,375.0,344.0,313.0,406.0,391.0,391.0,360.0,360.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,219.0,135.0,177.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
1,406.0,391.0,375.0,344.0,313.0,391.0,391.0,391.0,360.0,375.0,360.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,219.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
2,406.0,391.0,375.0,344.0,313.0,391.0,391.0,391.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
3,406.0,391.0,375.0,344.0,313.0,391.0,391.0,406.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,219.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
4,406.0,391.0,375.0,344.0,313.0,406.0,391.0,406.0,375.0,375.0,375.0,391.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,219.0,219.0,302.0,386.0,219.0,302.0,365.0,177.0
5,406.0,391.0,375.0,344.0,313.0,406.0,406.0,406.0,375.0,375.0,375.0,391.0,375.0,375.0,391.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,219.0,219.0,302.0,386.0,219.0,302.0,365.0,177.0
6,406.0,391.0,375.0,344.0,313.0,406.0,391.0,406.0,375.0,375.0,375.0,391.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,219.0,135.0,177.0,219.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
7,406.0,391.0,375.0,344.0,313.0,391.0,391.0,391.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,219.0,135.0,177.0,198.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
8,406.0,391.0,375.0,344.0,328.0,391.0,391.0,375.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,219.0,146.0,187.0,219.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
9,406.0,391.0,375.0,344.0,313.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,187.0,219.0,146.0,187.0,219.0,219.0,302.0,386.0,219.0,302.0,375.0,187.0
10,391.0,391.0,375.0,344.0,328.0,391.0,391.0,391.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,177.0,229.0,146.0,187.0,219.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
11,391.0,391.0,375.0,344.0,328.0,391.0,391.0,391.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,187.0,229.0,146.0,187.0,219.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
12,391.0,391.0,375.0,344.0,328.0,391.0,375.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,187.0,219.0,146.0,177.0,219.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
13,391.0,391.0,375.0,328.0,328.0,391.0,375.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,177.0,219.0,146.0,177.0,208.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
14,391.0,391.0,375.0,328.0,328.0,391.0,375.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,177.0,219.0,146.0,177.0,208.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
15,391.0,391.0,375.0,344.0,313.0,391.0,360.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,166.0,208.0,135.0,177.0,208.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
16,391.0,391.0,375.0,344.0,328.0,391.0,360.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
17,391.0,391.0,375.0,344.0,313.0,391.0,360.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,166.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
18,391.0,391.0,375.0,344.0,313.0,391.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
19,391.0,391.0,375.0,344.0,328.0,391.0,360.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,198.0,135.0,177.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
20,391.0,391.0,375.0,344.0,328.0,391.0,360.0,328.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,198.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
21,391.0,391.0,375.0,344.0,328.0,391.0,360.0,328.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,177.0,208.0,135.0,177.0,198.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
22,391.0,391.0,375.0,344.0,391.0,391.0,391.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,166.0,135.0,146.0,177.0,135.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
23,391.0,391.0,375.0,360.0,344.0,391.0,406.0,406.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,166.0,187.0,135.0,177.0,208.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
24,406.0,391.0,375.0,360.0,344.0,391.0,360.0,406.0,375.0,360.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,187.0,219.0,135.0,177.0,208.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
25,406.0,391.0,375.0,360.0,360.0,391.0,391.0,391.0,375.0,360.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,166.0,219.0,135.0,177.0,208.0,240.0,302.0,386.0,229.0,302.0,375.0,187.0
26,406.0,391.0,375.0,375.0,375.0,391.0,375.0,391.0,375.0,360.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,146.0,187.0,219.0,135.0,177.0,219.0,229.0,302.0,386.0,229.0,302.0,375.0,187.0
27,406.0,391.0,375.0,391.0,422.0,375.0,391.0,391.0,375.0,360.0,375.0,375.0,360.0,375.0,375.0,83.0,125.0,135.0,177.0,177.0,135.0,177.0,208.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
28,406.0,391.0,391.0,406.0,438.0,375.0,375.0,406.0,375.0,360.0,375.0,360.0,360.0,375.0,375.0,83.0,125.0,135.0,177.0,166.0,135.0,177.0,177.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
29,406.0,391.0,391.0,406.0,453.0,375.0,391.0,406.0,375.0,360.0,375.0,375.0,375.0,375.0,375.0,83.0,125.0,135.0,166.0,177.0,135.0,177.0,198.0,219.0,302.0,386.0,219.0,302.0,375.0,177.0
30,406.0,391.0,391.0,422.0,453.0,375.0,391.0,406.0,360.0,360.0,375.0,360.0,360.0,375.0,375.0,83.0,125.0,146.0,166.0,208.0,135.0,177.0,198.0,229.0,302.0,386.0,219.0,302.0,375.0,187.0
31,406.0,391.0,391.0,438.0,469.0,375.0,406.0,453.0,360.0,360.0,360.0,360.0,360.0,375.0,375.0,83.0,125.0,135.0,166.0,198.0,135.0,177.0,208.0,229.0,302.0,386.0,219.0,302.0,375.0,187.0
32,406.0,391.0,391.0,438.0,469.0,375.0,406.0,453.0,360.0,360.0,360.0,360.0,360.0,375.0,375.0,83.0,125.0,146.0,166.0,187.0,146.0,177.0,219.0,229.0,302.0,386.0,219.0,302.0,365.0,187.0
