,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,612.0,640.0,640.0,695.0,695.0,640.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,93.0,172.0,203.0,281.0,250.0,203.0,266.0,234.0,344.0,485.0,626.0,344.0,485.0,626.0,266.0
1,612.0,640.0,640.0,695.0,695.0,640.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,93.0,172.0,203.0,281.0,250.0,203.0,266.0,234.0,344.0,485.0,626.0,344.0,485.0,626.0,266.0
2,612.0,640.0,640.0,695.0,640.0,640.0,695.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,172.0,203.0,281.0,281.0,203.0,281.0,234.0,313.0,485.0,626.0,313.0,485.0,626.0,266.0
3,612.0,612.0,640.0,695.0,640.0,612.0,612.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,172.0,203.0,281.0,234.0,203.0,250.0,219.0,328.0,485.0,626.0,328.0,485.0,610.0,266.0
4,612.0,640.0,640.0,695.0,640.0,640.0,695.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,172.0,203.0,281.0,234.0,203.0,281.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
5,612.0,612.0,640.0,695.0,695.0,612.0,612.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,172.0,203.0,281.0,234.0,203.0,266.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
6,612.0,612.0,640.0,695.0,695.0,612.0,612.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,172.0,203.0,281.0,234.0,203.0,266.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
7,612.0,612.0,640.0,695.0,695.0,612.0,612.0,667.0,612.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,172.0,203.0,281.0,219.0,203.0,266.0,203.0,360.0,500.0,626.0,360.0,500.0,626.0,266.0
8,612.0,612.0,640.0,695.0,695.0,612.0,612.0,667.0,612.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,281.0,234.0,203.0,266.0,219.0,360.0,485.0,626.0,360.0,485.0,626.0,281.0
9,612.0,612.0,640.0,695.0,695.0,612.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,281.0,234.0,203.0,250.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
10,612.0,612.0,640.0,695.0,667.0,612.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,281.0,234.0,203.0,250.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
11,612.0,612.0,640.0,695.0,667.0,612.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,281.0,234.0,203.0,250.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
12,612.0,612.0,640.0,695.0,695.0,612.0,640.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,266.0,250.0,203.0,266.0,219.0,328.0,485.0,626.0,328.0,485.0,626.0,266.0
13,612.0,612.0,640.0,695.0,667.0,612.0,612.0,667.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,187.0,203.0,266.0,234.0,203.0,250.0,219.0,344.0,485.0,626.0,344.0,500.0,626.0,281.0
14,612.0,612.0,640.0,695.0,640.0,612.0,612.0,640.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,172.0,203.0,266.0,234.0,203.0,250.0,234.0,344.0,500.0,626.0,344.0,500.0,626.0,266.0
15,612.0,612.0,640.0,667.0,640.0,612.0,695.0,640.0,640.0,612.0,612.0,612.0,612.0,612.0,640.0,109.0,172.0,203.0,266.0,250.0,203.0,266.0,234.0,344.0,485.0,626.0,344.0,485.0,626.0,266.0
