,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,640.0,640.0,640.0,612.0,612.0,640.0,695.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,485.0,500.0,516.0,203.0,500.0,250.0,203.0,391.0,516.0,626.0,391.0,516.0,626.0,281.0
1,640.0,640.0,612.0,612.0,612.0,640.0,612.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,612.0,109.0,485.0,500.0,516.0,203.0,500.0,579.0,203.0,391.0,516.0,626.0,391.0,516.0,626.0,438.0
2,640.0,640.0,612.0,612.0,612.0,640.0,612.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,612.0,109.0,485.0,500.0,516.0,203.0,500.0,532.0,203.0,406.0,516.0,626.0,406.0,516.0,626.0,438.0
3,640.0,640.0,612.0,612.0,612.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,612.0,612.0,612.0,109.0,485.0,500.0,516.0,187.0,500.0,532.0,203.0,406.0,516.0,626.0,406.0,516.0,626.0,438.0
4,640.0,612.0,640.0,695.0,612.0,640.0,612.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,695.0,109.0,187.0,203.0,266.0,219.0,219.0,532.0,219.0,391.0,516.0,626.0,391.0,516.0,626.0,469.0
5,640.0,612.0,640.0,612.0,612.0,640.0,667.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,695.0,109.0,187.0,203.0,516.0,203.0,219.0,266.0,203.0,406.0,532.0,626.0,406.0,516.0,626.0,469.0
6,640.0,640.0,640.0,695.0,612.0,640.0,695.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,695.0,109.0,187.0,203.0,266.0,203.0,203.0,250.0,203.0,406.0,516.0,626.0,406.0,516.0,626.0,469.0
7,640.0,640.0,640.0,695.0,640.0,640.0,695.0,640.0,640.0,612.0,612.0,640.0,612.0,612.0,695.0,109.0,187.0,203.0,266.0,281.0,203.0,266.0,203.0,391.0,516.0,626.0,391.0,516.0,626.0,469.0
8,640.0,640.0,640.0,695.0,612.0,640.0,695.0,667.0,640.0,612.0,612.0,640.0,612.0,612.0,640.0,109.0,187.0,203.0,250.0,203.0,203.0,266.0,203.0,375.0,516.0,626.0,375.0,500.0,626.0,266.0
9,640.0,640.0,640.0,695.0,612.0,667.0,695.0,640.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,485.0,500.0,250.0,203.0,485.0,250.0,187.0,375.0,500.0,626.0,375.0,500.0,626.0,438.0
10,640.0,640.0,640.0,723.0,640.0,640.0,695.0,667.0,612.0,640.0,612.0,612.0,640.0,612.0,640.0,109.0,187.0,203.0,266.0,219.0,203.0,266.0,219.0,360.0,485.0,626.0,360.0,485.0,626.0,281.0
11,667.0,640.0,612.0,723.0,640.0,667.0,723.0,640.0,612.0,640.0,612.0,612.0,640.0,612.0,612.0,203.0,250.0,281.0,266.0,219.0,281.0,266.0,187.0,375.0,500.0,626.0,375.0,500.0,626.0,313.0
