,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,406.0,406.0,391.0,438.0,438.0,422.0,453.0,453.0,375.0,391.0,391.0,375.0,391.0,391.0,391.0,114.0,156.0,166.0,198.0,156.0,166.0,198.0,156.0,240.0,302.0,375.0,240.0,302.0,354.0,208.0
1,406.0,406.0,391.0,438.0,438.0,422.0,453.0,438.0,375.0,391.0,391.0,375.0,391.0,391.0,391.0,114.0,156.0,166.0,198.0,156.0,166.0,198.0,166.0,250.0,302.0,375.0,250.0,302.0,365.0,208.0
2,406.0,406.0,391.0,438.0,438.0,422.0,453.0,344.0,375.0,391.0,391.0,375.0,391.0,391.0,391.0,114.0,156.0,177.0,198.0,156.0,166.0,198.0,187.0,250.0,313.0,375.0,250.0,302.0,365.0,208.0
3,406.0,406.0,391.0,438.0,438.0,422.0,453.0,453.0,375.0,406.0,391.0,375.0,391.0,391.0,391.0,125.0,166.0,177.0,198.0,166.0,166.0,198.0,166.0,250.0,313.0,375.0,250.0,313.0,365.0,219.0
4,406.0,406.0,406.0,453.0,453.0,422.0,453.0,453.0,360.0,406.0,391.0,375.0,406.0,391.0,391.0,125.0,166.0,177.0,208.0,166.0,177.0,208.0,166.0,250.0,313.0,375.0,250.0,313.0,365.0,219.0
5,422.0,422.0,406.0,453.0,453.0,422.0,453.0,453.0,360.0,406.0,391.0,375.0,406.0,391.0,391.0,135.0,177.0,187.0,208.0,177.0,177.0,219.0,177.0,250.0,313.0,375.0,250.0,313.0,365.0,219.0
6,422.0,406.0,406.0,453.0,453.0,422.0,453.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,391.0,135.0,177.0,187.0,219.0,177.0,187.0,219.0,187.0,260.0,313.0,375.0,260.0,313.0,365.0,229.0
7,422.0,406.0,406.0,453.0,453.0,422.0,453.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,391.0,146.0,187.0,198.0,219.0,187.0,198.0,229.0,187.0,260.0,313.0,375.0,260.0,313.0,365.0,229.0
8,422.0,422.0,406.0,453.0,453.0,406.0,453.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,391.0,146.0,187.0,198.0,229.0,198.0,198.0,229.0,198.0,271.0,313.0,375.0,271.0,313.0,365.0,240.0
9,422.0,406.0,406.0,453.0,453.0,422.0,453.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,391.0,156.0,198.0,208.0,229.0,198.0,208.0,240.0,198.0,271.0,313.0,375.0,271.0,313.0,365.0,240.0
10,422.0,406.0,406.0,453.0,453.0,406.0,438.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,375.0,166.0,198.0,219.0,240.0,208.0,208.0,250.0,208.0,271.0,313.0,375.0,271.0,313.0,365.0,240.0
11,438.0,406.0,406.0,453.0,453.0,406.0,438.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,391.0,166.0,208.0,219.0,250.0,219.0,208.0,250.0,219.0,281.0,313.0,375.0,281.0,313.0,365.0,250.0
12,438.0,406.0,406.0,453.0,453.0,406.0,422.0,453.0,360.0,406.0,391.0,360.0,406.0,391.0,375.0,177.0,208.0,229.0,260.0,219.0,219.0,250.0,219.0,281.0,323.0,375.0,281.0,313.0,365.0,250.0
