,Head x,Neck x,Right Shoulder x,Right Elbow x,Right Wrist x,Left Shoulder x,Left Elbow x,Left Wrist x,Right Hip x,Right Knee x,Right Ankle x,Left Hip x,Left Knee x,Left Ankle x,Chest x,Head y,Neck y,Right Shoulder y,Right Elbow y,Right Wrist y,Left Shoulder y,Left Elbow y,Left Wrist y,Right Hip y,Right Knee y,Right Ankle y,Left Hip y,Left Knee y,Left Ankle y,Chest y
0,172.0,172.0,156.0,187.0,187.0,172.0,172.0,187.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,93.0,125.0,146.0,177.0,156.0,146.0,177.0,166.0,219.0,292.0,365.0,219.0,281.0,344.0,187.0
1,172.0,172.0,156.0,187.0,187.0,172.0,172.0,187.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,93.0,125.0,146.0,177.0,156.0,146.0,177.0,156.0,229.0,292.0,365.0,219.0,281.0,344.0,187.0
2,172.0,172.0,156.0,187.0,187.0,172.0,172.0,187.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,93.0,125.0,146.0,177.0,156.0,146.0,177.0,156.0,229.0,292.0,365.0,229.0,281.0,344.0,187.0
3,172.0,172.0,156.0,187.0,187.0,172.0,172.0,187.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,93.0,125.0,146.0,177.0,156.0,146.0,177.0,156.0,229.0,292.0,365.0,219.0,281.0,344.0,187.0
4,172.0,172.0,156.0,187.0,187.0,172.0,172.0,187.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,93.0,125.0,146.0,177.0,156.0,146.0,177.0,156.0,229.0,292.0,365.0,229.0,281.0,344.0,187.0
5,172.0,172.0,156.0,172.0,187.0,172.0,172.0,187.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,93.0,125.0,146.0,177.0,166.0,146.0,177.0,156.0,229.0,292.0,365.0,229.0,292.0,344.0,187.0
6,172.0,172.0,156.0,187.0,187.0,172.0,187.0,187.0,140.0,172.0,156.0,140.0,156.0,156.0,156.0,93.0,135.0,146.0,177.0,166.0,146.0,177.0,166.0,229.0,292.0,365.0,229.0,292.0,344.0,187.0
7,172.0,172.0,156.0,172.0,187.0,187.0,187.0,187.0,140.0,172.0,156.0,156.0,156.0,156.0,156.0,93.0,135.0,146.0,187.0,166.0,146.0,187.0,156.0,229.0,292.0,365.0,229.0,292.0,344.0,187.0
8,172.0,172.0,156.0,187.0,187.0,187.0,187.0,187.0,140.0,172.0,156.0,140.0,156.0,156.0,156.0,93.0,135.0,146.0,187.0,166.0,146.0,187.0,166.0,229.0,292.0,365.0,229.0,292.0,344.0,187.0
9,172.0,172.0,156.0,187.0,203.0,172.0,187.0,187.0,140.0,172.0,156.0,140.0,172.0,172.0,156.0,93.0,135.0,156.0,187.0,166.0,156.0,187.0,166.0,229.0,292.0,365.0,229.0,292.0,344.0,198.0
10,172.0,172.0,156.0,187.0,203.0,172.0,187.0,187.0,140.0,172.0,156.0,140.0,172.0,172.0,156.0,104.0,146.0,156.0,198.0,166.0,156.0,198.0,166.0,240.0,292.0,365.0,240.0,292.0,344.0,198.0
11,172.0,172.0,156.0,187.0,187.0,172.0,187.0,187.0,140.0,172.0,156.0,140.0,172.0,172.0,156.0,104.0,146.0,166.0,198.0,156.0,166.0,198.0,166.0,240.0,302.0,365.0,240.0,292.0,344.0,208.0
12,172.0,172.0,156.0,187.0,203.0,172.0,187.0,187.0,140.0,187.0,156.0,140.0,172.0,172.0,156.0,114.0,156.0,166.0,208.0,177.0,166.0,198.0,177.0,250.0,302.0,365.0,250.0,292.0,344.0,208.0
13,187.0,172.0,156.0,187.0,203.0,187.0,187.0,203.0,140.0,187.0,156.0,140.0,172.0,172.0,156.0,125.0,166.0,177.0,219.0,187.0,177.0,219.0,187.0,260.0,302.0,365.0,250.0,302.0,344.0,219.0
14,187.0,172.0,172.0,187.0,203.0,187.0,187.0,203.0,140.0,187.0,156.0,140.0,172.0,172.0,156.0,135.0,177.0,187.0,219.0,198.0,187.0,219.0,198.0,260.0,302.0,365.0,260.0,302.0,344.0,219.0
15,187.0,172.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,172.0,172.0,156.0,146.0,177.0,187.0,229.0,198.0,187.0,229.0,198.0,260.0,302.0,365.0,260.0,302.0,344.0,229.0
16,187.0,172.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,172.0,172.0,156.0,146.0,187.0,198.0,240.0,208.0,198.0,229.0,208.0,271.0,302.0,365.0,271.0,302.0,333.0,229.0
17,187.0,172.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,156.0,187.0,198.0,240.0,219.0,198.0,240.0,208.0,271.0,302.0,365.0,271.0,302.0,333.0,240.0
18,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,156.0,198.0,208.0,250.0,219.0,208.0,240.0,219.0,271.0,302.0,365.0,271.0,302.0,333.0,240.0
19,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,166.0,198.0,208.0,250.0,229.0,208.0,250.0,229.0,281.0,302.0,365.0,281.0,302.0,333.0,250.0
20,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,166.0,208.0,219.0,260.0,229.0,219.0,250.0,229.0,281.0,302.0,365.0,281.0,302.0,333.0,250.0
21,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,166.0,208.0,219.0,260.0,240.0,219.0,260.0,229.0,292.0,302.0,365.0,281.0,302.0,333.0,250.0
22,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,177.0,208.0,219.0,260.0,240.0,219.0,260.0,229.0,292.0,302.0,365.0,292.0,281.0,333.0,260.0
23,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,177.0,219.0,229.0,271.0,240.0,229.0,271.0,229.0,302.0,302.0,365.0,292.0,281.0,333.0,260.0
24,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,177.0,219.0,229.0,271.0,229.0,229.0,271.0,229.0,302.0,302.0,365.0,292.0,281.0,333.0,260.0
25,187.0,187.0,172.0,187.0,187.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,177.0,219.0,229.0,271.0,219.0,229.0,271.0,229.0,302.0,302.0,365.0,302.0,281.0,333.0,271.0
26,203.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,187.0,219.0,229.0,271.0,250.0,229.0,271.0,240.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
27,203.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,187.0,219.0,229.0,271.0,260.0,229.0,271.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
28,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,250.0,229.0,271.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
29,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,250.0,229.0,271.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
30,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,250.0,229.0,281.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
31,187.0,187.0,172.0,187.0,187.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,260.0,229.0,281.0,240.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
32,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,250.0,229.0,281.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
33,187.0,187.0,172.0,172.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,250.0,229.0,281.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
34,187.0,187.0,172.0,172.0,187.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,187.0,219.0,229.0,260.0,271.0,229.0,260.0,271.0,302.0,302.0,365.0,302.0,281.0,333.0,271.0
35,203.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,187.0,172.0,156.0,187.0,219.0,229.0,281.0,250.0,229.0,281.0,250.0,302.0,302.0,365.0,302.0,292.0,333.0,271.0
36,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,172.0,172.0,156.0,177.0,219.0,229.0,271.0,229.0,229.0,271.0,229.0,302.0,302.0,365.0,302.0,333.0,333.0,260.0
37,187.0,187.0,172.0,187.0,187.0,187.0,187.0,203.0,125.0,187.0,156.0,125.0,172.0,172.0,156.0,177.0,219.0,229.0,271.0,281.0,229.0,271.0,229.0,302.0,302.0,365.0,292.0,333.0,333.0,260.0
38,203.0,172.0,172.0,187.0,187.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,187.0,219.0,229.0,260.0,219.0,229.0,250.0,219.0,302.0,302.0,365.0,292.0,281.0,333.0,260.0
39,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,177.0,208.0,219.0,271.0,240.0,219.0,271.0,229.0,292.0,302.0,365.0,292.0,281.0,333.0,260.0
40,187.0,187.0,172.0,187.0,187.0,187.0,187.0,187.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,166.0,208.0,219.0,260.0,281.0,219.0,260.0,281.0,281.0,302.0,365.0,281.0,302.0,333.0,250.0
41,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,166.0,198.0,208.0,250.0,229.0,208.0,250.0,229.0,281.0,302.0,365.0,281.0,302.0,333.0,250.0
42,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,156.0,198.0,208.0,250.0,229.0,208.0,250.0,219.0,271.0,302.0,365.0,271.0,302.0,323.0,240.0
43,187.0,187.0,172.0,187.0,203.0,187.0,187.0,203.0,125.0,187.0,156.0,140.0,187.0,172.0,156.0,156.0,187.0,198.0,240.0,219.0,198.0,240.0,219.0,271.0,302.0,365.0,271.0,302.0,333.0,240.0
